group,Acetatifactor,Acinetobacter,Aeromicrobium,Aureibacillus,Beggiatoa,Breznakibacter,Catenococcus,Clostridia_vadinBB60_group,Coprococcus,Corynebacterium,Dorea,Dubosiella,Eggerthella,Enterorhabdus,Erysipelotrichaceae_incertae_sedis,Escherichia-Shigella,Eubacterium_eligens_group,Eubacterium_fissicatena_group,Faecalibacillus,Faecalibacterium,Finegoldia,Halomonas,Holdemanella,IMCC26256,Kiloniella,Kineothrix,Lachnoclostridium,Lachnospiraceae_UCG-003,Lachnospiraceae_UCG-008,Leptotrichia,Leuconostoc,Limnohabitans,Megasphaera,Mobiluncus,Muribaculum,Neisseria,Parabacteroides,Parasutterella,Prevotellaceae_UCG-001,Rikenellaceae_RC9_gut_group,Ruminococcus,Schleiferia,Slackia,Steroidobacter,Thauera,Truepera,Tyzzerella,UCG-002,UCG-005
1,0,0.201677104341365,0,0,0,0,0,0,0.0990694547641793,0,0.332590312422602,0,0.0106145844390192,0,0,9.15330998124757,0,0,0,2.88362877260022,0,0,0.173371545837314,0,0,0,0.573187559707037,0,0,0,0,0,0,0,0,0,0.272441000601493,20.9390369033719,0,0,0.0919930651381665,0,0,0,0,0,0.222906273219403,0.0247673636910448,0
1,0,0.58806692513856,0,0,0,0,0,0,0.52821940620853,0,2.06343837006583,0,0,0,0,32.2343941089225,0,0,0,10.1870885483074,0,0,1.54302516197861,0,0,0,0.429340896671958,0,0,0,0,0,0,0,0,0,0,0.330462387135386,0,0,0,0,0,0,0,0,0,0,0
1,0,0.906550337400313,0,0,0,0,0,0,0.610047031558858,0,2.14027673641879,0,0,0,0,15.5749437666144,0,0,0,8.78944857201281,0,0,2.9207279667371,0,0,0,0.845204825846909,0,0,0,0,0,0,0,0,0,0.132915275032377,0.214709290436916,0,0.0272646718015132,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0.309621893941382,0,0,0,0,0.41982629686967,0.645482931437118,0,0,14.6650573325287,0,0,0,0,0,0,1.72653564587652,0,0,0,0,0,0,0,0,0,0.488048070110992,21.579071659101,0,0,0.00524782871087088,0,0,0,0,0,0.233528377633754,0.0157434861326126,0
1,0,0,0,0,0,0,0,0,1.22967175496358,0,0.930360171605308,0,0,0,0,7.84695201037613,1.69609897236356,0,0,12.2069240746284,0,0,0,0,0,0,0.104759054175397,0,0.0848049486181782,0,0,0,0,0,0,0,0.0224483687518707,0,0,0,2.71625261897635,0,0,0,0,0,0,0.830589643819216,1.54394891748977
1,0,0.657777381377096,0,0,0,0,0,0,0.296557260078487,0,0.131555476275419,0,0.0289867998572958,0,0,16.8190331787371,0.0713521227256511,0,0,3.97342133428469,0,0,0,0,0,0,0.519532643596147,0,0,0,0,0,0,0,0,0,0.122636460934713,0.497235105244381,0,0,0.343382090617196,0,0,0,0,0,0.218515875847306,0.0802711380663575,0
1,0,0,0,0,0,0,0,0,0,0,0.645684849340202,0,0,0,0,0.042339990120669,7.27894996824501,0,0,20.2208736151295,0,0,0,0,0,0,0.649213181850258,0,0,0,0,0,0.19052995554301,0,0,0.0317549925905017,0,0.0211699950603345,0,0,0.352833251005575,0,0,0,0,0,0,0.0493966551407805,0
1,0,0.292239763666974,0,0,0,0,0,0,0.0635303834058639,0,0,0,0,0,0,10.9939328483847,0,0,0,0.247768495282869,0,0.00635303834058639,0.015882595851466,0,0,0,0.416124011308408,0,0,0,0,0,0,0,0,0,0.0222356341920524,0.0285886725326387,0,0,0,0,0,0,0,0,0.717893332486262,0.015882595851466,0
1,0,0.037144802823005,0,0,0,0,0,0,0,0,1.55079551786046,0,0,0,0,9.12833529375348,0,0,0,19.6341236921934,0,0,0,0,0,0,3.91877669782703,0,0,0,0.0340494025877546,0,0.0123816009410017,0,0,0,10.1281495697394,3.08301863430942,0,0,0,0,0,0,0,0,1.18863369033616,0,0
1,0,0.241676830645526,0,0,0,0,0,0.158106337805484,2.78718886931382,0,0.451732393729954,0,0,0,0,4.72512083841532,0.731806477842526,0,0,6.01933414645164,0,0,0,0,0,0,0.0677598590594932,0.0745358449654425,0.029362605592447,0,0,0,1.69399647648733,0,0,0,1.54944211049374,0.0813118308713918,0,0,1.14062429416813,0,0,0,0,0,0.0406559154356959,5.01648823237114,4.74093147219587
1,0,0,0,0,0,0,0,0,0,0,0.465754072392841,0,0,0,0,20.1905572499232,0,0,0,2.15618128945315,0,0,0,0,0,0,0.61470080620375,0,0,0,0.00945693548005769,0,0,0,0,0,0.156039435420952,0,0,0.00945693548005769,0,0,0,0,0,0,0,0.609972338463721,0.0520131451403173
1,0,0,0,0,0,0,0,0,0.657612580414582,0,0.264474624731951,0,0,0,0,0.223969502025256,0,0,0,1.08887300452704,0,0,0.860138193948058,0,0,0,0.14534191088873,0.0619490111984751,0,0,0,0,0,0,0,0,0.886347390993567,0.176316416487968,0,4.9964260185847,0.385989992852037,0,0,0,0,0,0,2.3778889683107,0.569454372170598
1,0,0,0,0,0,0,0,0,0.363516192994052,0,1.07638561042394,0,0,0,0,5.58965159097347,1.03625719950902,0,0,15.4022283070532,0,0,0,0,0,0,0.184118591256727,0,0,0,0,0,0,0,0,0,0.153432159380606,2.00878104050609,0,0,0.0401284109149278,0,0,0,0,0,0,0.0566518742328392,0
1,0,0.0451365380275333,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5856465809072,0,0,0,11.9634394041977,0,0,0,0,0,0,2.03791469194313,0,0,0,0,0,0,0,0,0,0.18280297901151,21.4556533513879,0,0,0,0,0,0,0,0,0.46716316858497,0,0
1,0,0,0,0,0,0,0,0,0.334880286889569,0,0,0,0.0632844636641704,0,0,1.74295960341736,0,0,0,1.35270541082164,0,0,0,0,0,0,4.60921843687375,0,0,0,0,0,3.55447737580424,0,0,0,0.669760573779137,0,0,0,1.03891994515346,0,0,0,0,0,1.3869844953064,0,0
1,0,0.199892914510084,0,0,0,0,0,0,0.688916651793682,0.00535427449580582,0.0910226664286989,0,0,0,0,5.25254328038551,0.287346064608246,0,0,2.90915580938783,0,0,0,0.0142780653221488,0,0,0.167767267535249,0,0,0,0,0,0,0,0,0,0.899518115295377,0.0713903266107442,0,1.18507942173835,0.246296626807068,0,0,0,0,0,0,2.25414956273425,0.533642691415313
0,0,0,0,0,0,0,0,0,0,0,2.64143406401358,0,0,0,0,0.0599191092025765,0.644130423927698,0,0,8.06910670594697,0,0,0,0,0,0,0.489339391821042,0,0,0,0,0,0,0,0,0,0.304588805113097,0.0249662955010736,0,0,0.3395416188146,0,0.0249662955010736,0,0,0,0,0.309582064213312,0.104858441104509
0,0,0,0,0,0,0,0,0,0,0,0.297540911875383,0,0,0,0,0.192526472389954,0,0,0,15.6384002800385,0,0,0.183775269099501,0,0,0,0.533823400717599,0,0,0,0,0,0,0,0,0,2.70849741839503,0,0,0,0,0,0,0,0,0,0.0481316180974884,0.446311367813074,0.586330620460313
0,0,0.019153418885271,0,0,0,0,0,0,0.93851752537828,0,0.197918661814467,0,0,0,0,1.5003511460129,0.287301283279065,0,0,21.9562025154823,0,0,0,0,0,0,0.683138606908,0,0,0,0,0,0,0,0,0,0.118112749792505,4.32228819510949,0,0,0.507565600459682,0,0,0,0,0,0.376683904743663,0.0670369660984486,0
0,0,0,0,0,0,0,0,0,0.375584162389977,0,0.650821411164311,0,0,0,0,1.32457925972648,0.481665185355085,0,0,10.7629232489464,0,0,3.25410705582155,0,0,0,1.10094899509734,0,0,0,0,0,4.4697382379082,0,0,0,0.880185785142923,6.30752028441182,0,0,0.0602081481693856,0,0,0,0,0,0.318243068895324,1.77757389833424,0.180624444508157
0,0,0.0980392156862745,0,0,0,0,0,0,0.202403542061986,0,0.281467425679949,0,0.0411132194813409,0,0,0.850727387729285,0.21505376344086,0,0,14.0354206198608,0,0,2.69449715370019,0,0,0,0.0664136622390892,0,0,0,0.0126502213788741,0,0,0,0,0,0.888678051865908,0.746363061353574,0,1.5528146742568,0.600885515496521,0,0,0,0,0,0,1.76470588235294,1.63504111321948
0,0,0,0,0,0,0,0,0,2.72543383370595,0,0.609496433514319,0,0,0,0,0.628127328861918,0.0692004684339402,0,0,24.5076120515277,0,0,2.05472160119238,0,0,0,0.290109656126903,0,0,0,0,0,0,0,0,0,0.22623230064942,2.44330884701373,0,0.46843394016821,3.23112956456936,0,0,0,0,0,0.117108485042053,1.25625465772384,0.303417438518045
0,0,0.0302375809935205,0,0,0,0,0,0,0.842332613390929,0,0.416846652267819,0,0,0,0,4.73434125269978,0,0,0,3.87473002159827,0,0,1.78401727861771,0,0,0,0.347732181425486,0,0,0,0,0,0,0,0,0,0.365010799136069,0.0712742980561555,0,0,1.11231101511879,0,0,0,0,0,0,2.02375809935205,1.9719222462203
0,0,0,0,0,0,0,0,0,0,0,0.985568461809222,0,0.0351988736360436,0,0,12.0455573993061,0.163423341881631,0,0,15.293910594861,0,0,0,0,0,0,0.439985920450546,0,0,0,0.13576708402474,0,0,0,0,0,0.595866646553025,0.118167647206718,0,0,0.153366520842762,0,0,0,0,0,0.208679036556544,0,0.0879971840901091
0,0,0,0,0,0,0,0,0,0.107966014176407,0,0,0,0.368492700558607,0,0,0.532788809087922,0,0.0821480542646576,0,12.5827348260808,0,0,0,0,0,0,1.11956062526405,0,0,0,0,0,0,0,0,0,1.67112613246961,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.229621125143513,0,0.539609644087256,0,0.0832376578645235,0,0,0.984500574052813,1.00172215843858,0,0,13.5533869115959,0,0,0,0,0,0,0.786452353616533,0,0,0,0,0,0,0,0,0,0.309988518943743,0.304247990815155,0,0,4.22502870264064,0,0,0,0,0,0,1.30884041331803,0.588404133180253
0,0,0,0,0,0,0,0,0,0.713236836584854,0,0.254727441637448,0,0,0,0,0.14983967155144,0.0569390751895472,0,0,17.0727321765711,0,0,0.0958973897929216,0,0,0,0.32365369055111,0,0,0,0,0,0,0,0,0,0.161826845275555,2.03182594623753,0,0,0.404567113188888,0,0,0,0,0,0,1.42347687973868,0.596361892774731
0,0,0,0,0,0,0,0,0,1.96663605754515,0,0.883838383838384,0,0,0,0,0.283134374043465,1.72176308539945,0,0,12.7640036730946,0,0,4.56075910621365,0,0,0,0.535659626568717,0,0,0,0,0,0,0,0,0,0.0726966636057545,0.32139577594123,0,0,1.84802571166208,0,0,0,0,0,0,2.64003673094582,2.0393327211509
0,0,0.01839418743677,0,0,0,0,0,0,1.00554891321009,0,0.432263404764095,0,0,0,0,0.469051779637635,4.42686777644931,0,0,15.6381250191606,0,0,0,0.01839418743677,0,0,0.711241914221773,0,0,0,0.00613139581225666,0,0,0,0,0,0.0459854685919249,0.646862258193078,0,0,0.134890707869647,0,0,0,0,0,0.554891321009228,0,0
0,0,0,0,0,0,0,0,0,0.124848046785163,0,0.216841344416335,0,0,0,0,0.0854223478003745,0.321976541709104,0,0,10.0075565923054,0,0,0,0,0,0,0.420540789171075,0,0,0,0,0,16.8347734665046,0,0,0,0,1.75772907973848,0,0,0.272694417978119,0,0,0,0,0,0,0.0262837993231922,0
0,0,0.590365979866403,0,0,0,0,0,0,1.39006491673723,0,0.453946749459027,0,0.0588013924169724,0,0,4.87816351491203,0,0,0,17.7815410668925,0,0,0,0,0,0,0.301063129174899,0,0,0,0,0,0.00940822278671559,0,0,0,0.225797346881174,8.87430614356948,0,0,0.350456298805156,0,0,0,0,0,0.538620754539468,0.0117602784833945,0
0,0,0.0275171294130596,0,0,0,0,0,0,0.569604578850334,0,0.734707355328692,0,0,0,0,1.18323656476156,1.86290966126414,0,0,7.42412151564349,0,0,2.75171294130596,0,0,0,0.558597727085111,0,0,0,0,0,0.239399025893619,0,0,0,0.0825513882391789,13.0733881841446,0,0.00825513882391789,0.465039487080708,0,0,0,0,0,0.264164442365372,0.255909303541455,0.250405877658843
0,0,0.0567553842936942,0,0,0,0,0,0.137407772500523,0.731845744839741,0.0089613764674254,0.660154733100337,0,0,0,0,2.01033545419243,0,0,0,2.98115123816352,0,0,0.860292140872838,0,0,0,0.044806882337127,0,0.074678137228545,0,0,0,0,0,0,0,0.471965827284404,0.334558054783881,0,1.74149416016967,0.206111658750784,0,0,0,0,0,0,7.9397795501389,0.961854407503659
0,0,2.99699389669936,0,0,0,0,0,0,0.461543133027662,0,0.0789481674915738,0,0,0,0,0.118422251237361,7.06586099049585,0,0,15.7167582667841,0,0,0,0,0,0,0.373485561594753,0,0,0,0,0,0,0,0,0,0.124495187198251,0.224698630552941,0.154859867002702,0,2.29556979321653,0,0,0,0,0,0,0.255063310357392,0.0698387635502384
0,0,1.99261771149056,0,0,0,0,0,0.0090027908651682,0.477147915853915,0,0.276085586531825,0,0,0,0,0.090027908651682,0.192059538456922,0,0,26.5972451459953,0,0,0,0,0,0,0.345106983164781,0.0720223269213456,0,0,0,0,0,0,0,0,0.60318698796627,1.90859166341566,0,0,2.76385679560664,0,0,0,0,0,0.0210065120187258,1.75254328841941,1.00831257689884
0,0,0,0,0,0,0,0,0,0.235294117647059,0,0.481447963800905,0,0,0,0,1.62533936651584,0.0904977375565611,0,0,14.3963800904977,0,0,0.387330316742081,0,0,0,0.923076923076923,0,0,0,0,0,0.246153846153846,0,0,0,0.0868778280542987,2.78733031674208,0,0,0.231674208144796,0,0,0,0,0,0,0.434389140271493,0.0723981900452489
0,0,0,0,0,0,0,0,0.140046899426785,0.485278791036998,0,0,0,0,0,0,3.50117248566962,0.0195414278269932,0,0,0.648124022928609,0,0,0,0,0,0,0.0521104742053153,0,0,0,0,0,0.0781657113079729,0,0,0,1.68056279312142,0.0293121417404898,0,15.2683689421574,0.195414278269932,0,0,0,0,0,0,2.2244658676394,0.231240229286087
0,0,0,0,0,0,0,0,1.31054131054131,0.327635327635328,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26780626780627,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17663817663818,0,0,0,0.94017094017094,0,0,0,0,0,0,4.21652421652422,0.66951566951567
0,0,0,0,0,0,0,0,0,0.0333583520974064,0,0,0,0,0,0,0.667167041948128,0,0,0,2.85213910432825,0,0,0,0,0,0,0.133433408389626,0,0,0,0,0,0,0,0,0,1.11750479526311,0.291885580852306,0,0,4.00300225168877,0,0,0,0,0,0,2.93553498457176,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59349746288292,0,0,0.53561360646495,0,0,0,0,0,0,0,0,0,1.94512309716219,0,0,0,1.11821086261981,2.46194324375117,0,0,0.582597256154858,0,0,0,0,0,0,4.98966359706822,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23977027997128,0,0,0.617372577171572,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84781048097631,0,0,18.664752333094,0.416367552045944,0,0,0,0,0,0,7.79612347451543,0.114860014357502
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50004757826625,0,0,0,1.98877152916548,0,0,0,0,0,0,0.161766105243125,0,0,0,0,0,0,0,0,0,1.05623751070511,0,0,0,0.23789133123989,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.319318786588611,0,0.0760282825210978,0,0,0,0,0,0,0,0,1.0872044400517,0,0,0,0,0,0,0,0,0,0,0,0,3.39086140044096,0,0,0,0.653843229681441,0,0,0,0.471375351630807,0,0,0,0,0,0,1.85509009351479,0.745077168706759
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214532226471411,0,0,0,0.578304262662065,0,0,0,0,0,0,0,0,0,0,0,0,0.0746199048596213,0,0,0,0.848801417778192,0,0,35.9761216304449,4.32795448185804,0,0,0,0,0,0,7.71383266486335,0.373099524298107
0,0,0,0,0,0,0,0,0.122174709835064,0,0,0,0,0,0,0,0.663234139104634,0,0,0,1.58827122785583,0,0,0,0,0,0,0.0698141199057509,0,0,0,0,0,0,0,0,0,4.35465572912121,0,0,0,0.401431189458068,0,0,0,0,0,0,6.42289903132909,0.130901474823283
0,0,0,0,0,0,0,0,0,0.188457008244994,0,0,0,0,0,0,3.70632116215155,0,0,0,4.18531605810758,0,0,0,0,0,0,0.0706713780918728,0,0,0,0,0,0.950137416568512,0,0,0,1.13859442481351,5.99921476246565,0,0,1.27208480565371,0,0,0,0,0,0.0392618767177071,2.71692186886533,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13395506570581,0,0,0,0.317931326833404,0,0,0,0,0,0,0.105977108944468,0,0,0,0,0,0,0,0,0,1.1551504874947,0.752437473505723,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138468195586326,0,0,18.1220250973604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50497620077888,2.8212894850714,0,0,4.63003028991778,0,0,0,0,0,0.484638684552142,1.75681523150151,0.199048031155344
0,0,0,0,0,0,0,0,0,0.0335204893991452,0,0,0,0,0,0,0,0,0,0,0.670409787982905,0,0,0.653649543283332,0,0,0,0,0,0,0,0,0,0.268163915193162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586608564485041,0.0419006117489315,0
0,0,0,0,0,0,0,0,0,0.427578834847675,0,0.481026189203634,0,0,0,0,0,0,0,0,1.80830215570996,0,0,1.9330126492072,0,0,0,0.151434170675218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409763050062355,0,0,0,0,0,0,0.383039372884376,0.0445394619632995
0,0,0,0,0,0,0,0,0,0.557148709545268,0,0.647275706677591,0,0,0,0,0,0.360507988529291,0,0,9.70913560016387,0,0,0,0,0,0,0.671855796804588,0,0,0,0,0,0,0,0,0,1.01597705858255,0,4.42441622285948,0,0.106513723883654,0,0,0,0,0,0,7.1200327734535,2.08111429741909
0,0,0,0,0,0,0,0,0.305188199389624,0.262800949474398,0,0.618853848762292,0,0,0,0,0,0.712105798575788,0,0,4.53543574092913,0,0,0.669718548660563,0,0,0,0.618853848762292,0,0.635808748728383,0,0,0,0,0,0,0,0.127161749745677,0,0,1.26314004747372,0.245846049508308,0,0,0,0,0,0,10.3933536792133,0.924042048151916
0,0,0,0,0,0,0,0,0,4.06300160513644,0,1.35433386837881,0,0,0,0,0,0.481540930979133,0,0,2.64847512038523,0,0,0,0,0,0,0.591894060995185,0,1.61516853932584,0,0,0,0,0,0,0,1.30417335473515,0,0,0,2.05658105939005,0,0,0,0,0,0,15.7504012841092,0.62199036918138
0,0,0,0,0,0,0,0,0.0381126610259928,1.24247274944737,0,1.64646695632289,0,0,0,0,0.0990929186675814,0.32014635261834,0,0,6.02180044210687,0,0,6.12851589297965,0,0,0,0,0,0.221053433950758,0,0,0,0,0,0,0,2.40109764463755,0,0,0,5.50346825215336,0,0,0,0,0,0.0838478542571842,1.76080493940087,0.602180044210687
0,0,0,0,0,0,0,0,0,0.373831775700935,0,0,0,0.058411214953271,0,0,0,1.1214953271028,0,0,10.0817757009346,0,0,0,0,0,0,0.210280373831776,0,0,0,0,0,0,0,0,0,0.677570093457944,0.198598130841121,0,0,2.07943925233645,0,0,0,0,0,0,0.794392523364486,1.02803738317757
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.1244635193133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.62660944206009,0
0,0,0,0,0,0,0,0,0.454602853895694,2.34878141179442,0,0.631392852632908,0,0,0,0,0,0,0,0,0.328324283369112,0,0,0,0,0,0,0,0,0,0,0,0.075767142315949,0.126278570526582,0,0,0,0.530369996211643,0.164162141684556,0,0,1.12387927768658,0,0,0,0,0,0,0.391463568632403,0
0,0,0,0,0,0,0,0,0,0.880210441116957,0,0,0,0,0,0,0,0,0,0,52.9745042492918,0,0,0.799271549979765,0,0,0,0.394577094293808,0,0.222581950627276,0,0,0,0,0,0,0,0.0505868069607446,0,0,0,1.8818292189397,0,0,0,0,0,0,3.69283690813436,0.455281262646702
0,0,0,0,0,0,0,0,0,0.097181729834791,0,0,0,0,0,0,0.269949249541086,0.788251808659972,0,0,18.1621855091243,0,0,1.23096857790735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7026239067055,4.68631897203326,0,0,0,0,0,0.799049778641615,13.0115538278804,1.46852391750351
0,0,0,0,0,0,0,0,0,1.00943118184497,0,0,0,0,0,0,0,0.898909519599175,0,0,8.34806955496611,0,0,0,0,0,0,0.641025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353669319186561,0.228411435307987
0,0,0,0,0,0,0,0,0.0260443796228774,1.84915095322429,0,0.0937597666423586,0,0,0,0,0.2760704240025,0.526096468382123,0,0,51.5678716532972,0,0,0.21877278883217,0,0,0,0.604229607250755,0,0,0,0,0,0,0,0,0,0.0468798833211793,0,0,0.906344410876133,2.28669653088863,0,0,0,0,0,0,6.67257005938119,4.16710073966038
0,0,0,0,0,0,0,0,0.231041043761892,0.815438977983147,0,0.489263386789889,0,0,0,0,0,0.679532481652623,0,0,18.0347920630606,0,0,1.61728730633324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176678445229682,0,0,15.7515629247078,1.73960315303071,0,0,0,0,0,0,0.72030443055178,0.434900788257679
0,0,0,0,0,0,0,0,0,0.55399301116509,0,0.54547004176255,0,0,0,0,0.0596607858177789,0.485809255944771,0,0,8.38660189209921,0,0,0,0,0,0,0.400579561919373,0,0,0,0,0,0.272735020881275,0,0,0,1.57674933946987,0,0,0,1.68754794170289,0,0,0,0,0,0.460240347737152,0.238643143271116,0.221597204466036
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33837369144549,0,0,5.5408691974199,0,0,0,0,0,0,6.95780903034789,0,0.13746431214973,0,0,0,0,0,0,0,1.99851961509993,0,0,0,0,0,0,0,0,0,0,0.941101829332769,0.74019245003701
0,0,0,0,0,0,0,0,0,0.922730682670668,0,0.86271567891973,0,0,0,0,0.172543135783946,0.232558139534884,0,0,5.04126031507877,0,0,0,0,0,0,0,0,0.0150037509377344,0,0,0,0.0900225056264066,0,0,0,0.105026256564141,0,0,1.26781695423856,0.210052513128282,0,0,0,0,0,0,0.525131282820705,0.232558139534884
0,0,0,0,0,0,0,0,0.98705652295372,2.43039389142378,0,0.875314275072167,0,0,0,0,0,1.01499208492411,0,0,18.0277493248906,0,0,1.17329360275631,0,0,0,0,0.139677809851942,0,0,0,0,0,0,0,0,0.623894217338672,0.232796349753236,0,4.03203277772605,2.21622124965081,0,0,0,0,0,0,3.68749418009126,3.68749418009126
0,0,0,0,0,0,0,0,0,0.32488628979857,0,0.311890838206628,0,0,0,0,2.09226770630279,0,0,0,22.9109811565952,0,0,0,0,0,0,0.0909681611435997,0,0,0,0,0,0,0,0,0,0.32488628979857,0,0,0.83170890188434,1.76738141650422,0,0,0,0,0,0.103963612735543,10.9421702404159,1.92332683560754
0,0,0,0,0,0,0,0,0,0.163009404388715,0,0,0,0,0,0,0.539184952978056,1.29153605015674,0,0,20.0752351097179,0,0,0,0,0,0,0,1.10344827586207,0.200626959247649,0,0,0,0,0,0,0,0.238244514106583,0,0,0,1.96865203761755,0,0,0,0,0,0,1.41692789968652,0
0,0,0,0,0,0,0,0,0,1.14160033514872,0,0,0,0,0,0,0.366568914956012,0,0,0,9.87641390867197,0,0,6.42019271051529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71219103477168,0,0,6.65060745705907,3.20485965647256,0,0.115207373271889,0,0,0,0,0.272308336824466,0
0,0,0,0,0,0,0,0,0,0.838629943502825,0,0.609110169491525,0,0,0,0,0.0794491525423729,0.0794491525423729,0,0,15.3866525423729,0,0,2.92196327683616,0,0,0,0.211864406779661,0,0,0,0,0,0,0,0,0,1.24470338983051,0,0,1.36829096045198,1.46539548022599,0,0,0,0,0,0.33545197740113,4.40501412429379,0.512005649717514
0,0,0,0,0,0,0,0,0,0.0521143537820131,0,0.156343061346039,0,0,0,0,0,0,0,0,1.57832042882668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178677784395473,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.30868285504047,0,2.86975717439294,0,0,0,0,0.257542310522443,0,0,0,2.22590139808683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.30049806308799,0,6.11510791366906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442722744881018,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0511814381984134,0,0,0.61417725838096,0,0,0.0767721572976201,0,0.119423355796298,0,0,0,0.571526059882283,0,0,0.443572464386249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597116778981489,0,0,1.86812249424209,0.631237737780432,0,0,0,0,0,0,1.35630811225795,0.366800307088629
0,0,0,0,0,0,0,0,0,0.0562390158172232,0,2.76977152899824,0,0,0,0,0.499121265377856,0,0,0,0,0,0,16.1968365553603,0,0,0,0,0,0,0,0.0281195079086116,0,0,0,0,0,0,0,0,0,0.773286467486819,0,0,0,0,0,0,0.070298769771529,0
0,0,0,0,0,0,0,0,0,3.20647773279352,0,0.323886639676113,0,0,0,0,0,0,0,0,7.82186234817814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98785425101214,0,0,0,0,0,0.37246963562753,2.2834008097166,0.226720647773279
0,0,0,0,0,0,0,0,0,1.91627104013811,0,2.79671989641778,0,0,0,0,0.388433318946914,0,0,0,1.69184290030211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414328873543375,0,0,0,2.58092360811394,0,0.0776866637893828,0,0,0,0,0.224428139835995,0.181268882175227
0,0,0,0,0,0,0,0,0,0,0,2.66701191092698,0,0,0,0,0,0,0,0,0,0,0,8.15639564992232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336613153806318,0,0,0,0,0,0,0.0517866390471258,0
0,0,0,0,0,0,0,0,0,0.584467574059247,0,1.25700560448359,0,0,0,0,0,0,0,0,0.44835868694956,0,0,20.4403522818255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856685348278623,0,0.0640512409927942,0,0,0,0,0.120096076861489,0
0,0,0,0,0,0,0,0,0,4.99149866407578,0,0,0,0,0,0,0,0,0,0,4.25066796210833,0,0,0,0,0,0,0.109302890454214,0,0.995870779693952,0,0,0,0.886567889239738,0,0,0,0.133592421666262,0,0,0,17.9013845032791,0,0,0,0,0,0,1.46951663832888,0
0,0,0,0,0,0,0,0,0,2.25225225225225,0,3.22427690848743,0,0,0,0,0,0,0,0,2.5209419946262,0,0,3.39023233760076,0,0,0,0,0,6.33791686423265,0,0,0,0,0,0,0,0.229176544966019,0,0,0,1.04314841156946,0,0.972024656235183,0,0,0,0,1.85712027817291,0
0,0,0,0,0,0,0,0,0,0.681251199385914,0,0.383803492611783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719631548647093,0,0.0959508731529457,0,0,0,0,12.118595279217,1.14181539052005
0,0,0,0,0,0,0,0,0,1.45360030804775,0,0.9819021948402,0,0,0,0,0,0.741239892183288,0,0,0,0,0,2.21409318444359,0,0,0,0,0,0.433192144782441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84713130535233,0
0,0,0,0,0,0,0,0,0,2.75771503611293,0,1.41168745896257,0,0,0.0328299409061064,0,0,6.30334865397242,0,0,1.44451739986868,0,0,10.505581089954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372072663602539,0,0,0,0.196979645436638,0,0.120376449989057,0,0,0,0,2.00262639527249,0.80980520901729
