210056,21.0
175432,21.0
4469302,21.0
276402,21.0
324570,21.0
344527,21.0
185854,21.0
170056,21.0
4398028,21.0
206817,21.0
321019,20.0
4483045,20.0
680305,20.0
244484,19.0
158183,19.0
345801,19.0
189840,19.0
273515,19.0
261492,19.0
628218,19.0
352455,19.0
272812,19.0
4400937,19.0
196314,19.0
563086,19.0
273170,19.0
195711,18.0
706745,18.0
292892,18.0
251182,18.0
207063,18.0
4406616,18.0
519766,18.0
592514,18.0
190084,18.0
368318,18.0
824645,18.0
260088,18.0
352586,18.0
185873,18.0
195691,17.0
555314,17.0
4416434,17.0
191887,17.0
301129,17.0
276702,17.0
277385,17.0
14091,17.0
4364564,17.0
1108903,17.0
1743030,17.0
1107303,17.0
196526,17.0
588730,17.0
272701,17.0
271799,17.0
194172,17.0
4463532,16.0
4407703,16.0
206151,16.0
308696,16.0
301462,16.0
289771,16.0
197290,16.0
4448052,16.0
3998909,16.0
210218,16.0
454363,16.0
105659,16.0
4481246,16.0
4464969,16.0
68842,16.0
239667,16.0
296941,16.0
195120,16.0
300036,16.0
248126,16.0
196035,16.0
805007,16.0
291784,16.0
320030,16.0
4323284,16.0
249677,15.0
183838,15.0
4419154,15.0
355468,15.0
3231096,15.0
1110253,15.0
1112139,15.0
584736,15.0
300250,15.0
258280,15.0
352014,15.0
157382,14.0
192249,14.0
259870,14.0
272964,14.0
514385,14.0
43628,14.0
237631,14.0
176925,14.0
4450537,14.0
316428,14.0
333617,14.0
192749,14.0
198809,14.0
263396,14.0
258550,14.0
258607,14.0
241489,14.0
3176547,14.0
259357,14.0
199654,14.0
228785,14.0
4478815,13.0
195449,13.0
193975,13.0
271563,13.0
743911,13.0
304779,13.0
208006,13.0
189215,13.0
419245,13.0
193471,13.0
289933,13.0
191089,13.0
277299,13.0
4307122,13.0
176455,13.0
268596,13.0
189610,13.0
2714949,13.0
182790,13.0
174853,13.0
185692,13.0
265828,13.0
527059,12.0
4478840,12.0
297038,12.0
4471854,12.0
4446120,12.0
3868447,12.0
555145,12.0
273357,12.0
336277,12.0
4396426,12.0
689975,12.0
1107759,12.0
4382003,12.0
195012,12.0
259912,12.0
662055,12.0
265074,12.0
264660,12.0
293288,12.0
167420,12.0
130773,12.0
185550,11.0
4466474,11.0
209337,11.0
301816,11.0
370090,11.0
4481084,11.0
185046,11.0
235287,11.0
198998,11.0
259631,11.0
195621,11.0
198439,11.0
268538,11.0
277332,11.0
69992,11.0
137209,11.0
174272,11.0
215331,11.0
287445,11.0
192720,11.0
1614788,11.0
194692,10.0
4435934,10.0
4464321,10.0
267153,10.0
236734,10.0
214684,10.0
196965,10.0
3580423,10.0
289074,10.0
4473116,10.0
195808,10.0
195189,10.0
4481364,10.0
199307,10.0
1845355,10.0
198101,10.0
262032,10.0
199034,10.0
4382403,10.0
288044,10.0
4308149,10.0
186886,10.0
333505,10.0
4471351,10.0
192182,10.0
3203801,10.0
273500,10.0
4367323,10.0
254728,10.0
300222,10.0
4474844,9.0
4401628,9.0
186351,9.0
313499,9.0
259911,9.0
194556,9.0
187233,9.0
179059,9.0
216155,9.0
4481359,9.0
344101,9.0
198468,9.0
3141342,9.0
1113289,9.0
4318789,9.0
207376,9.0
405046,9.0
806742,9.0
259888,9.0
267091,9.0
194043,9.0
406604,9.0
263044,9.0
346938,9.0
4412802,9.0
102910,9.0
539570,9.0
536412,9.0
553304,8.0
177979,8.0
177308,8.0
306704,8.0
590513,8.0
397363,8.0
4340361,8.0
185483,8.0
540323,8.0
308546,8.0
158846,8.0
49369,8.0
587064,8.0
591439,8.0
165430,8.0
191476,8.0
324595,8.0
288026,8.0
193769,8.0
266935,8.0
316544,8.0
269885,8.0
264372,8.0
196893,8.0
276141,8.0
295642,8.0
195052,8.0
1110757,8.0
174353,8.0
311692,8.0
197157,8.0
265976,8.0
192494,8.0
187272,8.0
300596,8.0
260741,8.0
4473509,8.0
805185,8.0
260322,8.0
173969,8.0
185324,8.0
4451901,8.0
818353,8.0
329623,8.0
4333002,8.0
292802,8.0
195061,8.0
313524,7.0
294885,7.0
290468,7.0
205613,7.0
4378670,7.0
587347,7.0
3392847,7.0
195102,7.0
4478391,7.0
273540,7.0
4299875,7.0
812696,7.0
206803,7.0
322552,7.0
272092,7.0
1849631,7.0
770714,7.0
183495,7.0
194769,7.0
137004,7.0
300074,7.0
267926,7.0
337762,7.0
4379242,7.0
259345,7.0
267457,7.0
260842,7.0
197126,7.0
4394763,7.0
4477017,7.0
156647,7.0
268026,7.0
927606,7.0
354501,7.0
265106,7.0
261409,7.0
190380,7.0
910118,7.0
3903651,7.0
311606,7.0
178779,7.0
262611,7.0
289193,7.0
3293888,7.0
147195,7.0
531339,7.0
190473,7.0
2374993,7.0
179037,7.0
182245,7.0
293128,6.0
4373301,6.0
528067,6.0
796819,6.0
194322,6.0
213399,6.0
192504,6.0
196004,6.0
4306460,6.0
192774,6.0
356387,6.0
194816,6.0
520720,6.0
192945,6.0
196513,6.0
4466707,6.0
1523543,6.0
268290,6.0
363646,6.0
203594,6.0
205597,6.0
229386,6.0
46567,6.0
191656,6.0
2051,6.0
321768,6.0
637134,6.0
195200,6.0
294293,6.0
4418586,6.0
352529,6.0
182081,6.0
313701,6.0
330323,6.0
160178,6.0
1104908,6.0
316321,6.0
805941,6.0
4420206,6.0
299008,6.0
258455,6.0
4335582,6.0
96549,6.0
256379,6.0
302909,6.0
3328103,6.0
1673703,6.0
294993,6.0
534780,6.0
178287,6.0
4422556,6.0
183477,6.0
196946,5.0
194599,5.0
823986,5.0
4347829,5.0
1111522,5.0
302427,5.0
340642,5.0
337365,5.0
261606,5.0
199388,5.0
177240,5.0
273928,5.0
4473664,5.0
181568,5.0
590175,5.0
524661,5.0
246804,5.0
291426,5.0
374557,5.0
265032,5.0
194870,5.0
4337970,5.0
625671,5.0
192218,5.0
4289859,5.0
4312471,5.0
217383,5.0
291416,5.0
272742,5.0
262960,5.0
3919797,5.0
263366,5.0
4296701,5.0
521496,5.0
205309,5.0
290101,5.0
295094,5.0
238803,5.0
4464065,5.0
1110191,5.0
336539,5.0
297396,5.0
272455,5.0
36226,5.0
348764,5.0
289622,5.0
4467050,5.0
305561,5.0
254041,5.0
177291,5.0
322840,5.0
4322519,5.0
191687,5.0
2724618,5.0
4299415,5.0
322062,5.0
2868079,5.0
300486,5.0
298865,5.0
4431558,5.0
21195,5.0
293471,5.0
260855,5.0
338222,5.0
345454,5.0
298252,5.0
262600,5.0
257727,5.0
1917420,5.0
3998460,5.0
192396,5.0
182849,5.0
220314,5.0
259372,5.0
52933,5.0
833216,5.0
235339,4.0
264424,4.0
1571092,4.0
4460560,4.0
192331,4.0
110192,4.0
196777,4.0
191238,4.0
266817,4.0
4089774,4.0
208927,4.0
160830,4.0
70067,4.0
2379148,4.0
195728,4.0
838338,4.0
150483,4.0
4345268,4.0
532022,4.0
270375,4.0
4217959,4.0
259132,4.0
763358,4.0
199600,4.0
300620,4.0
329205,4.0
198248,4.0
297111,4.0
260233,4.0
4315100,4.0
289918,4.0
657266,4.0
261918,4.0
259263,4.0
267368,4.0
4340745,4.0
186521,4.0
193551,4.0
580305,4.0
131660,4.0
194532,4.0
347991,4.0
328905,4.0
579244,4.0
277047,4.0
331062,4.0
1128244,4.0
4402679,4.0
269322,4.0
192963,4.0
4480557,4.0
793646,4.0
4370912,4.0
739387,4.0
152771,4.0
167338,4.0
350256,4.0
550219,4.0
4440143,4.0
693926,4.0
806675,4.0
716286,4.0
4356342,4.0
814817,4.0
343581,4.0
259012,4.0
4415333,4.0
272175,4.0
318583,4.0
318695,4.0
462832,4.0
196087,4.0
273223,4.0
341969,4.0
304668,4.0
259901,4.0
1111921,4.0
177742,4.0
288079,4.0
958556,4.0
4472202,4.0
187219,4.0
1027587,4.0
305026,4.0
229459,4.0
188971,4.0
320863,4.0
368711,4.0
262119,4.0
4478795,4.0
4453773,4.0
177822,4.0
268973,4.0
586839,4.0
192437,4.0
327808,4.0
318343,4.0
593886,4.0
4367336,4.0
261183,4.0
831301,4.0
2435303,4.0
198371,4.0
258179,4.0
258965,4.0
4403349,4.0
587739,4.0
287879,4.0
4404356,4.0
296900,4.0
194373,4.0
276522,4.0
227967,4.0
212732,3.0
193129,3.0
289929,3.0
194236,3.0
273784,3.0
321353,3.0
187790,3.0
255240,3.0
234586,3.0
175376,3.0
4296615,3.0
105498,3.0
556247,3.0
190114,3.0
4370025,3.0
4420120,3.0
515751,3.0
3932231,3.0
180403,3.0
110136,3.0
4335561,3.0
4420087,3.0
195086,3.0
4412528,3.0
341912,3.0
263155,3.0
189730,3.0
662852,3.0
254011,3.0
306041,3.0
787780,3.0
4406782,3.0
565936,3.0
396266,3.0
2869170,3.0
276151,3.0
194906,3.0
646321,3.0
4370981,3.0
291575,3.0
195985,3.0
4434770,3.0
542857,3.0
1766666,3.0
30569,3.0
186092,3.0
230268,3.0
189611,3.0
80221,3.0
295074,3.0
192424,3.0
820886,3.0
173851,3.0
177068,3.0
175114,3.0
325236,3.0
183439,3.0
242610,3.0
4420959,3.0
577568,3.0
4326225,3.0
301879,3.0
253046,3.0
273741,3.0
273747,3.0
260056,3.0
272080,3.0
4362724,3.0
190691,3.0
306295,3.0
187212,3.0
177037,3.0
247722,3.0
4356307,3.0
2167404,3.0
305009,3.0
234031,3.0
657485,3.0
637934,3.0
321214,3.0
1129865,3.0
179063,3.0
272659,3.0
4425389,3.0
180221,3.0
1112814,3.0
330704,3.0
174008,3.0
178474,3.0
434339,3.0
4310680,3.0
2051184,3.0
4445078,3.0
267958,3.0
515900,3.0
342075,3.0
1016598,3.0
183064,3.0
3870314,3.0
215193,3.0
291380,3.0
278758,3.0
264101,3.0
758535,3.0
149120,3.0
319780,3.0
4330852,3.0
342786,3.0
207672,3.0
268841,3.0
273705,3.0
320009,3.0
258099,3.0
258412,3.0
4003061,3.0
318366,3.0
1034052,3.0
1108617,3.0
309284,3.0
294889,3.0
186238,3.0
141667,3.0
185568,3.0
188457,3.0
193191,3.0
747620,3.0
296165,3.0
193063,3.0
1107755,3.0
178612,3.0
167204,3.0
264014,3.0
288168,3.0
289882,3.0
231704,3.0
332364,3.0
272290,3.0
176704,3.0
179427,3.0
4474887,3.0
174770,3.0
4317030,3.0
4450296,3.0
178043,2.0
3910241,2.0
183095,2.0
342603,2.0
4369131,2.0
216111,2.0
839684,2.0
517565,2.0
323807,2.0
338987,2.0
732637,2.0
4317481,2.0
170926,2.0
170248,2.0
78204,2.0
592901,2.0
14109,2.0
302128,2.0
2879379,2.0
168517,2.0
311291,2.0
538435,2.0
4304601,2.0
299419,2.0
1134576,2.0
4315471,2.0
3220849,2.0
264461,2.0
193678,2.0
255856,2.0
350041,2.0
422455,2.0
4453304,2.0
194597,2.0
569826,2.0
182011,2.0
827689,2.0
177061,2.0
823190,2.0
177846,2.0
347791,2.0
4480555,2.0
4318953,2.0
209334,2.0
290736,2.0
575407,2.0
197326,2.0
4445504,2.0
273708,2.0
212106,2.0
304871,2.0
4477370,2.0
277208,2.0
809744,2.0
248472,2.0
187267,2.0
187518,2.0
157054,2.0
269360,2.0
4473934,2.0
185594,2.0
341449,2.0
354905,2.0
4357147,2.0
13881,2.0
1131769,2.0
4410988,2.0
28914,2.0
182560,2.0
550883,2.0
259150,2.0
187768,2.0
194077,2.0
359120,2.0
4466275,2.0
2730676,2.0
36792,2.0
4447917,2.0
785618,2.0
4460775,2.0
519290,2.0
129755,2.0
613779,2.0
188747,2.0
339035,2.0
4341679,2.0
206456,2.0
2411212,2.0
179810,2.0
3468951,2.0
290771,2.0
191753,2.0
214835,2.0
1107461,2.0
347801,2.0
2066374,2.0
389282,2.0
342806,2.0
195839,2.0
1919145,2.0
145765,2.0
259557,2.0
312619,2.0
98332,2.0
277204,2.0
4441023,2.0
380190,2.0
176062,2.0
230479,2.0
210119,2.0
823634,2.0
193827,2.0
173945,2.0
194297,2.0
276761,2.0
198085,2.0
1111169,2.0
197663,2.0
1914811,2.0
561961,2.0
261373,2.0
1769960,2.0
77473,2.0
333695,2.0
198865,2.0
1110902,2.0
4386437,2.0
4424239,2.0
2951214,2.0
158211,2.0
4470865,2.0
1109539,2.0
318959,2.0
274106,2.0
582555,2.0
266153,2.0
262642,2.0
3729748,2.0
264802,2.0
2154095,2.0
167882,2.0
272977,2.0
333949,2.0
198059,2.0
334113,2.0
273278,2.0
182764,2.0
4449633,2.0
807548,2.0
4335584,2.0
1147925,2.0
192281,2.0
1106468,2.0
149136,2.0
109477,2.0
263180,2.0
174727,2.0
37295,2.0
294304,2.0
171079,2.0
164811,2.0
14348,2.0
534042,2.0
3882606,2.0
4305244,2.0
354275,2.0
4447295,2.0
4300650,2.0
769852,2.0
1110231,2.0
113515,2.0
1869566,2.0
833559,2.0
1130713,2.0
262148,2.0
4383953,2.0
193609,2.0
345354,2.0
274521,2.0
542827,2.0
1115481,2.0
50779,2.0
3979134,2.0
4430503,2.0
296918,2.0
145515,2.0
667609,2.0
293910,2.0
270638,2.0
180944,2.0
4341334,2.0
263138,2.0
423264,2.0
142942,2.0
188659,2.0
1144093,2.0
193987,2.0
4352349,2.0
4482983,2.0
3195723,2.0
910853,2.0
301388,2.0
313741,2.0
129990,2.0
192221,2.0
278098,2.0
299877,2.0
330731,2.0
2307695,2.0
563228,2.0
317646,2.0
4364237,2.0
290362,2.0
365735,2.0
183829,2.0
261519,2.0
763362,2.0
314304,2.0
180702,2.0
197361,2.0
4472174,2.0
291518,2.0
4321468,2.0
336499,2.0
626544,2.0
131921,2.0
196242,2.0
569030,2.0
4364968,2.0
268333,2.0
196020,2.0
157355,2.0
132929,2.0
213885,2.0
1625448,2.0
845272,2.0
269985,2.0
241449,2.0
1121124,2.0
332718,2.0
3059362,2.0
242298,2.0
4430681,2.0
3408594,2.0
192228,2.0
1111142,2.0
4381548,2.0
1111582,2.0
262326,2.0
494148,1.0
4301946,1.0
305787,1.0
632437,1.0
4306006,1.0
154898,1.0
261725,1.0
204088,1.0
276499,1.0
192912,1.0
579750,1.0
4414488,1.0
539240,1.0
834948,1.0
686211,1.0
230421,1.0
312882,1.0
389067,1.0
4471139,1.0
269144,1.0
4309927,1.0
2040703,1.0
181349,1.0
197855,1.0
192226,1.0
4414820,1.0
230396,1.0
801260,1.0
294126,1.0
347367,1.0
4329450,1.0
48425,1.0
1075891,1.0
820362,1.0
459276,1.0
315485,1.0
4399476,1.0
4464871,1.0
293918,1.0
264166,1.0
274292,1.0
4343009,1.0
809437,1.0
349348,1.0
349716,1.0
113542,1.0
162249,1.0
568016,1.0
197782,1.0
185711,1.0
278281,1.0
142161,1.0
4469576,1.0
340139,1.0
188355,1.0
130402,1.0
258485,1.0
355695,1.0
317892,1.0
628455,1.0
327439,1.0
185652,1.0
197274,1.0
368658,1.0
4417582,1.0
318442,1.0
277649,1.0
4469574,1.0
4296772,1.0
526982,1.0
187081,1.0
1041094,1.0
33994,1.0
263839,1.0
4475689,1.0
298641,1.0
191841,1.0
587933,1.0
351592,1.0
4447552,1.0
293473,1.0
4392681,1.0
207713,1.0
179853,1.0
4373215,1.0
183555,1.0
234951,1.0
351005,1.0
193919,1.0
4410863,1.0
291571,1.0
4461099,1.0
295526,1.0
554838,1.0
179181,1.0
274722,1.0
177586,1.0
340436,1.0
302641,1.0
310518,1.0
197452,1.0
187533,1.0
182065,1.0
197698,1.0
194848,1.0
4361819,1.0
233991,1.0
1127504,1.0
576853,1.0
553245,1.0
263705,1.0
4427114,1.0
181717,1.0
223824,1.0
1106290,1.0
193972,1.0
537353,1.0
255521,1.0
290293,1.0
4472551,1.0
1105668,1.0
240826,1.0
308889,1.0
524640,1.0
23277,1.0
264974,1.0
2510536,1.0
1110271,1.0
197207,1.0
216009,1.0
4469167,1.0
193680,1.0
103529,1.0
174686,1.0
4326869,1.0
298804,1.0
329741,1.0
347335,1.0
156219,1.0
4376730,1.0
274546,1.0
265868,1.0
538907,1.0
290420,1.0
587175,1.0
4414044,1.0
298190,1.0
176752,1.0
549992,1.0
4378908,1.0
366119,1.0
551611,1.0
292575,1.0
4338984,1.0
10926,1.0
396697,1.0
195429,1.0
16185,1.0
616151,1.0
844902,1.0
214857,1.0
2797559,1.0
829337,1.0
369668,1.0
2788005,1.0
2686369,1.0
1064183,1.0
150434,1.0
260553,1.0
4437748,1.0
228798,1.0
300517,1.0
266411,1.0
4416025,1.0
2808643,1.0
206938,1.0
181423,1.0
1662644,1.0
177694,1.0
180083,1.0
541276,1.0
815646,1.0
174403,1.0
4468500,1.0
310757,1.0
3732399,1.0
661924,1.0
194824,1.0
290607,1.0
322231,1.0
4464787,1.0
182806,1.0
4323124,1.0
4454088,1.0
4441578,1.0
15238,1.0
322895,1.0
4414476,1.0
940433,1.0
4337629,1.0
545536,1.0
192708,1.0
4460021,1.0
97294,1.0
353292,1.0
197393,1.0
2233608,1.0
355373,1.0
257315,1.0
196154,1.0
185084,1.0
398138,1.0
783370,1.0
766991,1.0
4412076,1.0
922887,1.0
610842,1.0
103061,1.0
1939568,1.0
572860,1.0
189895,1.0
36892,1.0
357058,1.0
4481624,1.0
157888,1.0
199067,1.0
4464173,1.0
186555,1.0
4360817,1.0
4341017,1.0
194921,1.0
258423,1.0
296474,1.0
4336865,1.0
296278,1.0
192383,1.0
194416,1.0
275824,1.0
4362942,1.0
565267,1.0
4412849,1.0
345677,1.0
851821,1.0
252534,1.0
175120,1.0
168925,1.0
4374302,1.0
194053,1.0
531428,1.0
4437524,1.0
586093,1.0
823024,1.0
4467333,1.0
260192,1.0
193763,1.0
524249,1.0
4399086,1.0
3117364,1.0
976470,1.0
4414237,1.0
835154,1.0
297150,1.0
839412,1.0
4379335,1.0
4379666,1.0
304206,1.0
733028,1.0
310551,1.0
1136742,1.0
188741,1.0
363731,1.0
710571,1.0
190908,1.0
1108378,1.0
185203,1.0
4402368,1.0
3905573,1.0
4361531,1.0
297378,1.0
195215,1.0
795773,1.0
258559,1.0
136055,1.0
4453976,1.0
934369,1.0
296099,1.0
157216,1.0
3301181,1.0
193165,1.0
2434702,1.0
197107,1.0
306306,1.0
309002,1.0
529761,1.0
571966,1.0
175876,1.0
288492,1.0
568828,1.0
179426,1.0
1125811,1.0
269392,1.0
192415,1.0
237152,1.0
157516,1.0
302655,1.0
176735,1.0
537734,1.0
186585,1.0
269019,1.0
663180,1.0
184151,1.0
349783,1.0
350384,1.0
259805,1.0
194615,1.0
174093,1.0
178556,1.0
723011,1.0
229562,1.0
4355275,1.0
4371888,1.0
4466135,1.0
4456459,1.0
302075,1.0
4481973,1.0
568170,1.0
294351,1.0
793583,1.0
196990,1.0
199081,1.0
210102,1.0
191573,1.0
349789,1.0
259015,1.0
305330,1.0
520231,1.0
300408,1.0
182497,1.0
809848,1.0
4455005,1.0
258969,1.0
251970,1.0
96534,1.0
267123,1.0
4194837,1.0
4403632,1.0
298468,1.0
627429,1.0
4394689,1.0
199212,1.0
275819,1.0
336149,1.0
552380,1.0
274141,1.0
882782,1.0
182470,1.0
308814,1.0
213290,1.0
4364243,1.0
4388880,1.0
4455357,1.0
3892207,1.0
829032,1.0
4357223,1.0
295344,1.0
196491,1.0
333212,1.0
578526,1.0
4467439,1.0
192585,1.0
260053,1.0
193509,1.0
326702,1.0
263171,1.0
247631,1.0
358336,1.0
839215,1.0
4410938,1.0
178031,1.0
319870,1.0
291794,1.0
331151,1.0
331156,1.0
4428696,1.0
59563,1.0
826541,1.0
136507,1.0
344400,1.0
178817,1.0
1961850,1.0
102192,1.0
529531,1.0
271283,1.0
193610,1.0
3338600,1.0
1110650,1.0
4371571,1.0
175704,1.0
192673,1.0
4468805,1.0
178621,1.0
304915,1.0
4461579,1.0
4473477,1.0
246017,1.0
212281,1.0
251983,1.0
175367,1.0
356309,1.0
797021,1.0
588890,1.0
290144,1.0
1107799,1.0
329497,1.0
360825,1.0
172081,1.0
191582,1.0
169234,1.0
274397,1.0
332143,1.0
4004998,1.0
745465,1.0
292940,1.0
179708,1.0
148671,1.0
188920,1.0
158297,1.0
178513,1.0
110355,1.0
207340,1.0
4318734,1.0
188576,1.0
178026,1.0
3483093,1.0
192323,1.0
148368,1.0
4435561,1.0
187665,1.0
301880,1.0
369354,1.0
986574,1.0
14982,1.0
186131,1.0
197790,1.0
184810,1.0
300136,1.0
185812,1.0
4448074,1.0
582222,1.0
4404575,1.0
43159,1.0
193617,1.0
193407,1.0
231021,1.0
314749,1.0
4374193,1.0
249949,1.0
186194,1.0
289113,1.0
298374,1.0
197521,1.0
172233,1.0
270153,1.0
315699,1.0
4366033,1.0
411710,1.0
197418,1.0
4483037,1.0
128362,1.0
4426348,1.0
189884,1.0
554338,1.0
187868,1.0
1057278,1.0
515151,1.0
409686,1.0
106444,1.0
297109,1.0
177040,1.0
279387,1.0
196572,1.0
290086,1.0
275397,1.0
4480176,1.0
242805,1.0
1115464,1.0
33595,1.0
569552,1.0
156221,1.0
175729,1.0
548161,1.0
1885089,1.0
180842,1.0
837473,1.0
190652,1.0
4314258,1.0
262724,1.0
4464809,1.0
185988,1.0
204542,1.0
704236,1.0
2365946,1.0
193705,1.0
3453905,1.0
336205,1.0
289748,1.0
293013,1.0
209202,1.0
133843,1.0
267373,1.0
344502,1.0
192258,1.0
626175,1.0
185884,1.0
246739,1.0
1112190,1.0
263789,1.0
821401,1.0
534926,1.0
515594,1.0
247557,1.0
312682,1.0
4414242,1.0
4414241,1.0
333055,1.0
148259,1.0
4415985,1.0
266192,1.0
180307,1.0
303196,1.0
1108699,1.0
4413888,1.0
245552,1.0
302809,1.0
224155,1.0
4012190,1.0
2115593,1.0
4396298,1.0
186858,1.0
292495,1.0
539202,1.0
727245,1.0
210867,1.0
176151,1.0
643256,1.0
336232,1.0
3949300,1.0
204629,1.0
208022,1.0
2250983,1.0
828708,1.0
240344,1.0
205063,1.0
186881,1.0
195721,1.0
22771,1.0
165467,1.0
177621,1.0
344170,1.0
4312850,1.0
4477552,1.0
4344883,1.0
308706,1.0
4307974,1.0
319262,1.0
302501,1.0
293178,1.0
3805726,1.0
196746,1.0
303037,1.0
266869,1.0
348053,1.0
1537705,1.0
580633,1.0
409947,1.0
174840,1.0
338232,1.0
189057,1.0
186526,1.0
181862,1.0
192240,1.0
3251419,1.0
270993,1.0
272598,1.0
3252949,1.0
298896,1.0
1105486,1.0
188127,1.0
805672,1.0
1139897,1.0
4362919,1.0
179838,1.0
1118172,1.0
179657,1.0
4450598,1.0
