V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274
6.32733993881889,0,-0.15822456227578,0,0.0422283373457457,0,-0.0221416750903051,0,0.0360879926507326,0.269852027374059,0,-0.00761646771289071,0,0,0,0.0456677543171519,0,1.44513875217213,0,-0.103347969098499,0,0,-0.248675850883668,0.0427949222194864,0.0129023091523635,0.00612957932466278,-0.0921152235600996,0,0,0,0,0,-0.00256564880574964,0,-0.0810192882308921,-0.990872487696411,0.00906524864120097,-0.0188512520921613,-0.173885361033155,0,0,0,-0.0692625462252369,0,0,0,0,-0.0385813810016933,0,0,0,0,0.0099524426105654,0,0,-0.119874503341244,0,0,-0.47971184077774,0,0,-0.23774843561629,0,0,0,0,0.0760580102502208,0,0.0011272226147881,-0.0782587409928452,0,-0.0798915614877871,0,-0.231611608723019,0,0,0,0,0.0156719656244026,0,0,0,0,0,0.0753496422610385,0.00244761089422785,0,-0.38401814907895,0,-0.115457733217645,0,0,0,0,0.300654953515938,-0.157989732256656,0,0,0.02509371401608,0,0,-0.0722111119245435,0.00569210435526365,0,0,0,0,0,0,0,0,0,-0.0373611421835432,0,0,0,0,0,-0.0156374094442535,0,0,0,0,0,0.104687244455899,0.0973963482549475,0,0,0.308976631292843,-0.56312777333576,0,0,0.0409275822988629,0,0,0,0,0.101754895810181,0.0334330438445429,0,0,-0.176396750318317,0,0,0,0,0,0,0.626730411242859,0,0,0.474685628113764,0,0,0,0,0,0,0,0.0406050224930016,0,0,0,0,0.0442069304394521,-0.0825269805687804,0,0.0361971518742085,-0.500552601783552,0,0,0,0,0,0,0,0.0172229313643293,0,-0.109603982411335,-0.176100192362116,0,0,0,-0.0370511820372509,-0.763565713424374,0,0,0,0.240737135408493,0,0,0,-0.0454532142170578,0,0,0.137269980109308,0,0,0,-0.0442601057655438,0,0.000149205532089482,-0.014768834943995,-0.201238199327387,0,0,0,0,-0.0197157913328255,-0.0231072365842722,0,0.340095236150807,0,-0.0552861698783609,0.103054142929806,0,0,0,0,0.251760518080083,0.967386844850063,0.173936827341295,0,0,0,0,0,0,0,0,0.282768750685053,0.0328534733207421,0,0,0,0.0125054265980952,0,0,0,0,0.0043391864067366,0,0,0,-0.218429748683749,0.131866732528003,0.181152663215462,0,0,0.0444807155396874,0.11852871432601,0,-0.114123794581116,0,-0.00608634933524643,-0.237858294251851,0,0.00711186000732473,-0.0150045477035768,0,0.0728697830566286,0,0,0,0,0,0,0,0,0.0641210710930055,0.074166761975706,0,-0.402275072078634,0
0,4.93691647974715,0,0,0.114710806593367,0.235263647041334,0,0,0,0.00513661610053054,0,0,0,0,0,0,0,0,-0.298301466975078,0,0,0.132412886581987,0.111188937997565,-0.268157690335525,-0.108260750483717,0,0,0,0,0,0,0,0,0,0,0,0.0318543615338393,0.149905841221095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00914933192479683,0,0,0,0,0,0,0,0,0,-0.0591061216523635,0,0,0,0,0,-0.348952685909274,0,0,-0.0717375837697376,0,0,-0.213089533888779,0,0.018372072784591,0.00968969213430305,-0.0362550406142361,0,0,0,0,0,0.0230786046272941,0.00723363534048665,0,0,0.104924406936365,0,-0.0631122233082982,0,0,0,-0.113515609916111,0,0,-0.0122947007554451,0,0.0268862440809671,0,0,0,0,0,0,0.0558629552817345,0,0,0,0,0,-0.221257093146715,0,0,0,0,0.150018239069891,0.0497851346045177,0.0950589243525553,0,-0.0468599954330342,0,0,0.00261363615042029,0,0,0.0574207881216198,0,0,0,0.0951788811644615,-0.00501698145764121,0,0,-0.131797149140415,0,0.161435226317515,0,0,-0.0144052771509741,0,0,0,0,0,0,0,0,0,-0.15010346723491,-0.194521830674678,0,0,0,0,0,0,0,0,0,-0.709559742791773,0.0221043023253195,0,0.482450865064802,0,0,0.112512074941437,0,0,0,0,-0.00198167765278517,0,0,0,0,0,0,-0.0387478855389575,0,0,0.102692210570776,-0.0177241730995081,0,0,0.202465030281396,0,0.214455664644965,0,0,0,0.0410947021362611,0,0,0.010624612766392,0,0,-0.27559370860306,-0.151293197415785,0,-0.149236181367571,0,0,0,0,0,0,-0.00739653894227238,0.0307366344352434,0,0,0,0.043059688754677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028171003369646,0,0,-0.0282852722956035,0,0,0,0,0,0,0,0.122804359076039,0,0,0.0390068839399662,0,0.027375964430366,0,0,-0.0574555483626858,0.0486857776596229,0,0,0,0,0,0,0,-0.00224881640746615,0,0,0.00387666064786859,-0.0669800877770804,0,0,0
-0.158228726190108,0,2.56185001191091,0.0836467326691914,0,0,-0.0112742696288406,0,-0.0262584271874856,0,0.0287555390686855,0,0,-0.0552318784229865,0,0,0,0.103640354531178,0,0,0,-0.00626916652687251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673482907147448,-0.000616507497895922,-0.202160865937871,0,-0.00856364050611838,0,0,0,0,0,0,0,-0.0346054721337716,0.725580577097047,0,0,0,0.017462488867174,0,-0.139887302328104,0,0,0.259700082949788,0,0,-0.0149814593680373,0.285965108397764,0.0292757269806083,0,0,0,0,-0.070123626922877,0,0.0792431892459309,0.052025868514089,0.0809202302403188,0,-0.00384895642416804,0.0673190118842818,0,0,0.0576353800779681,0,0,-0.000136215760449933,0,0,0,0,0.0680489601719697,0.0776172854229302,-0.23648641772579,0.0710508055244127,0,0.146023779716157,0,0,0,0,0,0,0,-0.0476648823980445,-0.0135941086614669,0.0350727776302377,0,-0.0250960367827595,0,0,-6.97113948630166e-05,0.0338441362111096,0,0,0,0,0,0,-0.000926548013911374,0,0,-0.00339949217039373,-0.0864380236362483,-0.0244888460150764,-0.00757514068714989,0,0.0905851948348438,0,0,0.000883419620358104,0,0,0,0,0,0,0,0,0,0,0,0.367407849662897,0,0,0.0772147284349536,-0.0193677558225097,0.00151416148205823,0,0,0,0,0,0,0,-0.0765456956406598,0.127859359588737,0.098603524247703,0.00622125836165845,0,0,0,0,0,0,0.0270413384152576,-0.228906183426085,0,0.0733742748442248,0.268910648530594,0,0,0,0,0,0,0,0,-0.00220180118399469,-0.132368855825625,0,0,0,0,0,0,0,0,0,-0.146059400826315,0,0,0,0,0.0638135725266503,0,0,0.202216166648655,0.0395752229203008,0,0,0,0,-0.0191817392063144,0,0,-0.0627330197686916,0,0.00704132912568483,0,-0.027789937450183,0,0.0153204464674435,0,0,-0.00688368913963587,-0.236947020138023,-0.00969861333774015,0.0394998451924352,0,0.0135625339036433,0,0,0,0,0.136192567447795,0.0642280674506075,0,0,0.07478315446773,0,0,0,0,0,0,-0.0607887765956624,0,0,0,0,-0.0268300728461597,-0.100374636690744,-0.0141247975484694,0,0,0.151450886926598,0.108280828042553,0,-0.0351079452726652,0.036057893593198,0.0359608502007546,0,0,0,0,0,0,0,0,0.0347404412185478,0.200924537328387,-0.0601659744063427,0,0.0966853948417238,0,0.0783512871485354,0,-0.0125762856500815,0.012319779583029,0,0,-0.0032061841678055,0,0,0,0.108509920696417,-0.12150903441583,0.00272055258509424,0
0,0,0.0836452959396546,2.27634875238226,0,0,-0.0957116280311318,-0.328632295288304,-0.0900440566470083,0.0971495160792421,0,0.0659158497140147,-0.0134902402387453,0,0,0,0,0,0,-0.00149826253798272,0,-0.197059962316555,0,0,0,0.0207716491722408,-0.0278282483080639,-0.00458081956765123,0,0,0,0.0213503524356461,0.025460711749869,0,-0.0185420752354139,0,0,0,0.119832642904358,0.0535513673563268,0,0,-0.00989214549571771,0,0,0,0,0,-0.0740787110773039,0,0,0,0.0148383800136521,0,0.0974570493222343,-0.0534269422599593,0,0,-0.208141779700303,0,0.0335576023112198,0,0.219485451760818,0,0,0,0,0,0.0312169365172834,-0.0714824801635903,0.0281485334952149,0,0,-0.0217185107656869,0,0,0,0,0.0327810605834803,0,0.000955801201953755,0,0,-0.0162549075234034,-0.0197766587924744,0,0.0460314658921493,-0.142256567169637,-0.0137476813000139,0.0718004939947571,0,0,0,0,0.126513953053264,0.0426025750929395,0,0,0.0521674992182842,0,0,0,0.0147714974742972,0,0,0,-0.0124928864517158,0,0,-0.0237756002658038,-0.0150084420170532,0,-0.0333891780042169,0.0978379110164573,0,0,-0.00411315854364714,0.205775042205403,-0.0290242852672354,0,0.0501991781797789,0,0,0,0.0257491743879736,0.00442486509814003,0,0,0.0676289279105633,0,0,0.021568119655766,0.0393937567552404,0,0,-0.16007713378449,0.101928996828384,0.085342790242212,0,0,0,0.17992706063585,0,0.251544836691108,0.163658186076046,-0.245996449234385,0,0,0,-0.00836108440597598,0,0,0,0,0,0,0,0,0,0,0.166676381465807,0,0,0,0.0777665268393271,-0.0551774163923603,0.146871334729896,0,-0.306958348709606,-0.0113309257859611,0.035503458952891,0.105511296996862,0.0518131069256266,0,0,0,0.0307785240748757,0,-0.136996291085078,0,0,-0.561578238101736,0,0,0.101629355413337,0,0,0,0,-0.158271162979799,0,0.132792168650422,0.0652754750023025,0,-0.0596724714449446,0,0,0.081878067123197,0,0.0161167280460972,0.166673824783643,0.0681180715700755,0.0941530837069275,0,0,0,0,0,-0.0307404699797655,0,0.123426178102408,0.0215525737242316,0.0191568804323254,0.151226512054154,-0.0126306062228737,0,0,0,0,-0.121689504839948,-0.69695350293159,-0.0901064724925417,0,0.0468373436288883,0,0,0,0,0,0.0187801874657525,-0.0530540101301558,0,0,0,0,0,0,0,-0.0207003150100525,0.0838475927769728,-0.0625848717347306,0.382974406772243,0,0,-0.157222274807056,-0.00615080961204379,-0.465729504324349,0.0113933288316195,0.0106539433822978,0.0363776720797545,0,0.0373046065241845,-0.0481970348079747,0,0.0557701244401693,0.084642933219775,-0.0126797051794631,0,-0.0423432564026338,0,-0.0331277046833231,0,0,0,-0.00584979787837722,0,0.00169662249022529,0.0516868339449602,0,0.0302977555403733,0.0808616395619398,0,0,0
0.0422223781665316,0.114710193142936,0,0,1.45361714103625,0,0.0634065155789099,0,0.0546942643009828,-0.00312635660233711,-0.00741543874984738,0.0274950711290016,-0.0955770525648934,0,0,-0.108977316157198,0.0331574076624599,0,0.0487202763487558,0,0,0,0,0,0.0735613033788777,-0.00597603250238232,0,0.141109784116467,0,0,0,0,0.0242147615110344,0,0.127056143648632,0.0435759780588962,-0.0148084557213471,0.013088449780712,0,0.0396350030944587,0,0.050455845372845,0.0760329889456406,0,0,0,0.0178552251669028,0,0,0,0,0,-0.0813516102055019,0,-0.0476620125007566,0.0536557422943438,0,0,0.00946383198119538,0,0,0.00569660629137829,0,-0.00838692764791607,0,0,0,0.0778396535290783,-0.0909675247582073,0,0.0781279127807925,-0.0456074936618442,0,0,0,0,0,0,-0.00869898011157516,0,0.0139079963318461,0,0,0.106614039633572,0.00425695333760512,0.0276504460805016,0.00797314657262407,0,0,0.0180373360807441,0,0,0,0,-0.0480072459061909,0,0,0,0,0,0.0428548808574036,0,0.0863973584685354,0,0.0090024369332675,-0.0605833400880835,0.142511060810103,0,-0.00960707665879301,-0.0184179233575085,0,0,0,0.117825996391209,-0.0176040644389368,0.00959836157941687,0,0,0.00248004777656319,0.0564105435871401,0.0423170082546494,0,0,0,0,-0.0184119464904584,0.00219679282578522,-0.00451023325335354,0,0,0,0,-0.0396880704142263,0,0,0,0,0.0268075100708825,0,-0.0167913145044771,0.00955070329357573,0,0,0,0,0,0,0,-0.106112253431168,0.0306267977021507,-0.0527988711581363,-0.00852626246339126,0.0544284087192517,0,0,0,-0.00345404043495537,0,-0.147924899237641,-0.0396670309591517,0,0,-0.0244471457946542,0,-0.0651418524646642,0,0,0,0.190182860457633,0,0,0,0.0252206489960494,0.0155196215412719,0,0,-0.033222649769067,0,0.0201900836301859,0,0,0,-0.15825714552763,0,0,0,0,0,0,0,0,0,-0.105465915502757,0,0,0,0,0.0560168599408967,0,0,0,0,0.0161887685128508,0,0,0,0,0,0,0,0,0,0,-0.181029795949468,-0.00212492596444766,0,0,0,0,0,0,-0.206973090087305,0,0.0410893380063744,0,0.037946262924891,0,0,0,0,0.0642982882229691,0,0,0,0,0.0560345448143203,0,-0.0300904855272936,0.0283696503577268,0.130762925419132,-0.0794041215918821,0,0,0,0,0.00925552640960526,0,0,-0.0240492048274212,-0.253049844651972,-0.00147091805469554,0,-0.0191856539504732,0,0,0,-0.0322071290578594,-0.0708140372590642,0.0148741343102327,0,0,0.0769686315091312,0,0.00227536988921671,0.0861393109232671,0,0,-0.037996645904398,0,0,-0.0464541433325464,0.015840122682618,0,0.0426937392210557
0,0.235266974063545,0,0,0,5.01514561108293,0.146264558557024,0,0,0,0,-0.0332822863194588,0,-0.0145733970338197,0,0,0,0,0,0.0908541629370116,0,-0.318856307860236,0,0,0,0,0,0,0,0,0,0,0.0526656874534439,0,0,-1.2828018840538,-0.042530885977184,-0.02745410826549,0,0,0,0,0.200251718361908,0,0,0,-0.0937688730506306,-0.12215758717387,0,0,0,0,0,0,-0.233877067219442,0.142709834896727,0,-0.302847916648731,0,0,0,0,0,0,0,0,0,0,0,0.252248302619688,-0.0538783594676095,0,0,0.0477882436741308,0,0,0,0,0,0,0,0,0,-0.212751760415154,0,0,0,0.220759020397865,0,-0.344386346918814,0.15984191462503,0,0,0,0,0,0,0,0,0,0,0,-0.0820989778571456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149263893256445,-0.0944864975271302,0,0,0,0,0,0,0,0.0477752598487771,0,0.0378286548453843,0,0.00331114043299363,0.00785289179442362,0,0,0,0,-0.208763943117226,0,0,0,-0.1745720899384,0,0,0.0460647651407125,0,0,0,0,-0.0308686076951203,0,0,0,0,0,0,0,0,0,0,0,0,0.00229683802863464,-0.0483894726502264,0,0,-0.283729914432342,0,0,0.0069643142356188,0.388605970314124,0,0.0788871853741322,0.000124259167926784,0,0,0,0,0.109455769713236,0,0,-0.439742007227514,0,0,0,0,0,0,0.0627781886472294,0,-0.0169966034467266,0.0605657903741659,0.0288922108424267,0,0,0.029203029082482,0,0.00640196111671159,0,-0.0619175834822227,0,0,0,-0.61792073815535,0,0,0,0,-0.043486417456951,0,-0.0312057574742583,0.150193218426689,-0.311097034942542,0,0,0,0,0,0,0,0.016310997372102,0,0,0.0645746832958441,0,0.690385424882926,0,0,0,0,0,0,0,0,0,0,0,-0.000319527251370818,-0.0120839652728672,0,0,0.249936290504191,0,0,0.318621482886888,-0.22460586156545,0,0,0,0,-0.00596408582968703,0,-0.0106698845551627,0,0,0.207573644283979,0,0,0.145099382513659,0,-0.00132157517489739,-0.00736897222744938,0,0,0,0,0,0,0,0,0,0,0.085265836307436,-0.00548870840366983
-0.0221579041430685,0,-0.0112748214263922,-0.0957080135343526,0.0634069112506134,0.146269361330338,1.42729316215977,0,0.0115336078618164,0,0.00988087722883212,0.038011604893198,-0.026404750669741,-0.0144184201266739,0,0.0347195485535432,0,0,-0.0745763765129426,-0.315744592123429,0,0,0,-0.0133645538460895,0,0,0,0,0,0,0,-0.221689927508849,0,0,-0.030020958817395,0,-0.0197619029114798,0.0007222125978029,0,0.061117163254057,0,0,-0.0200514087342966,0,0,0,0.031009721211325,0,0.00408559333214886,0,0,0,-0.183582686957738,0,0,0,0,0,-0.297948149800141,0,-0.015965508712588,-0.0218263503523148,0,0.0300461898655966,-0.0603798189470466,0,0,0.00737866821504298,0,0.217782822228155,0,-0.0167062087756778,0,0,0.0366342359442378,0,0,0,0,0,-0.0245682738941583,0,0,0,0,0.00843622154266138,0,0,0,0.0379896856742553,0,0,0,0,0,0,0,0,0.0506411634334012,0.0147519543841453,0.00293056106662887,0,-0.00349300626571956,-0.0245947498267898,0.01999152210951,0.0170263621462612,0,0.0551705035839866,0,0,0.0636961418642303,0.0201481332639133,-0.0517697670818408,0.0856329144878422,0,-0.0631436581989212,0,-0.260176118804251,0.00675959592841008,0,0.00235273198945523,0.000540699927886151,0,0,-0.0426747655153292,0.0210677035906039,-0.0563467246081415,0.0146546036585782,0,-0.11878189874827,0,0.0515379197721824,-0.00518661886659403,0,0,-0.00787215233542417,0.0476070468134427,0.0254245564502293,0,0.109703794734334,-0.0281098619917714,-0.0372648453384008,-0.0012980517681186,0.0982808488346685,0,0.0739800367944884,0,0,0.01824145479592,0.00970605700585608,0,0,0,0.00864974951405512,0,0,0.0693584425160075,0,0,0,0,0,0.00925988786745765,0,0.102663498541606,-0.0884439712515533,0.0865455421856708,0.0712101808358612,0,-0.0417819684280067,0,0,0,0.0982593454341328,0,0,0.0229678694573844,0,-0.00788152755753394,0,0,0.0962042350559088,0.0324152253814494,-0.027536707469458,0,0,0.0261553781687099,0,-0.0361203351980911,-0.00130207043539036,0,0.0607439268731383,-0.119683365519529,0,0,0,0,0.0617934959019809,0,0.0340417662593506,0,-0.0128500485554205,0.060794291108506,0,0,0,0,0,0.0584417611773579,0.00416768294383798,0.0227704190802422,0,0.0334380512701649,0.0785733287947333,-0.0196751374137393,0,0,0,0,-0.0128761416841615,0,0,0,-0.0628545684850812,0,-0.190312065860551,0.0228698475296743,0,0,0,0,0.0619534603594301,0,0,0,0.0184175269795472,0.0395295587409229,0,0,0.0308523650745744,-0.00559992306487819,0,0,0.0436355870018829,0,0.0500404286283125,0.255868372527107,0.0973719564589821,-0.0581768238865746,0.00159758567607691,0.0278133224291611,0,-0.0192417407158856,0,0.0109235208180291,0.0897106160586812,0,0,0.0428603241897082,0,-0.0385160617578305,0,0.006284565378695,0,0,0,0.0638283963577343,-0.074428416923699,0,0.0888566409965238,0.0230690866177229,0.0148297416262188,0,0.0542453328685147
0,0,0,-0.328421631058276,-9.97695048113191e-05,0,0,7.74907660512554,0.0381205491100904,0.0300217114286792,0,0,0,0.0463299049222693,0,0,0,0,0,0,0,0.0113055023733855,0.0394821810123431,-0.0115931535295441,0.0748293346733635,0,0,-0.909217729437978,0,0,0,0,0.0212927534479524,0,0,0,0,0.0260755900215113,0.638346241663725,0.02548170022934,0,0,-0.323647324693782,1.16008911209745,-1.31854477966831,0,0,-0.00199916783493559,-0.0766350878383175,0,0,0,0.0431893527705915,0,0,0.0896577289256185,0,0,0.0594983736393308,0,0,0,0.242849737285784,0,-0.00355696510434863,-0.0164907163221358,0,0,0,0,0,0.0370559386872796,0,0.0123903415233717,0,0,0.0883718262316582,0,-0.0196112176489267,1.04571639239352,0,0,0,0,0,0.00416498820669096,0,0.474170059751866,0,-0.0532416309194923,0.0774445176479016,0,0,0,0.0671275767285285,0,0,0,0,0,0.0314862267254012,0,0.0877002535790447,0,0.0148583284139343,0.0471043363692717,0,0,0,0,-0.0205997678258366,0,0.152485651480785,0.00544072135595782,0,0,0,0,0.0445735063456288,0,0,0,0,0,0,0,0,0,0,0,0.177679018255504,0,0,-0.0143915168072644,0,0,0,0,0,0,0,0,0,0,0,-5.17300175717879,-2.18505629473731,0,0,0,0,0,0,0,0,-0.0167102006148238,0,0,0,0,-0.144384568477747,0,0,0,0,0,0.080706068535769,0,0.0399955775059767,0,0,0,0.0368897393897051,0,0,0.232979405959756,0,0,-0.0918623915457498,-2.61397811110559,0,0,0,-0.0302427155450892,0,0,0,0,0,0,0,0,0,1.93964560682454,0,0.0771665721861477,0,-0.000580579107373755,0,0,-0.0355693722646715,-0.0201714969030832,0,0,0,1.55320448803731,0,0,0,0,0,-0.0657998835821477,0,0.0159955556557814,0.0673643314586688,0,0,0,0,0,-0.292438074127362,0,0,0,0,0,-0.00102679984307533,0,0.238927978487011,0,0.00967778143595491,-0.00433718860173268,0.0236899528902429,0,0,0.0850781693527551,0,0,0,0,-0.0106502008837414,0,0,0,0.164022952886506,0,0,0,0.474414178555203,0,-0.102873845156909,0.50318560811707,0,0,0.0257201256195848,-0.0279205050639469,0,0,0,0,0,-0.0265494347517507,0,0.0602069207194973,-0.0192136135799743,0,0,0,0,0,-0.0807749498491321,0,0,0.10491748871428
0.0360907633032489,0,-0.0262574315235863,-0.0900402315971546,0.0546934344475563,0,0.0115335048472514,0.0381400503189309,0.856528747837607,0,0.0213015180494369,0.00917381867280402,0.00818625797585816,0,0,0.0540330959155276,0,0,-0.0178662451990783,-0.00365077392252428,0,0,-0.00528542959020513,0.0265973380819354,-0.021881004234207,0.00526022917851949,0,0,0,0,0,0.116949524766882,0.0027712923254955,0,0.10124012827725,0.0404394944303991,-0.0258957231172434,0.0591457952070132,0,-0.0166307428945826,0,0,0,0,0,-0.131879646950389,0,0.0357176249890864,0.0148684001022554,0.0637541051231426,0,0,0.0302427463690145,0,0,-0.0514152855723716,0,0,0,0.0469762339396703,0.0559385491198519,0.0524618378978733,0,0,0.0678225744139086,0.0183678648177781,0,0,-0.0497348011259897,0,0.0386288250067841,0.0128910362684398,0,0,-0.0641897691254612,0,-0.0125826648783689,0,0,0,0,0,0,0,-0.0175080111538925,0,-0.00469079973539666,0.0346420747380064,0,0.0241793366998077,0.0266986301363841,0,0,0.0154691369544023,-0.0150004089076744,0,0,0.0519641236843599,0.0366542368583515,0,-0.033540396645202,0,0,0,0,0.0290507304649405,0,-0.0140116432247714,0,0.0446275362574432,-0.00409375925319669,0.02958240171183,-0.0915274803000459,-0.0886883166377347,0.00357725364225765,0,0.0144607289282455,0,-0.0495544086879203,0,0,0,0,-0.0141938867497218,-0.000958531399585271,0,0,0,-0.076307066500749,0,0,-0.0127232959985061,-0.0151849833730571,0.00905434041972347,0,0,0,0,-0.0302971905668194,-0.0698660196843099,-0.0565623563515122,-0.041610458425835,0,0,0,0.0372348065142336,0,0,0,0,0,0,0.0503802908146572,0,0.122767015762778,0,0.0519737980954849,0,0.147201964748721,0.0675366746928269,0,0,0.00347027439223479,0.079140194207905,0,0,0,0,0.0819964609017361,0,0,-0.0364213726075462,0.00051034565336929,-0.0174836921322954,0,-0.0325843091410071,0,0,0.0517330069547666,0.0278450485986709,0,0,0,-0.00569245646276061,0.0467403355839497,0.0863376832196016,0,0,0,0,0.0780147968612505,0,0,0,0,0.0250563712638864,0,0.0147411197508671,-0.0224674307328495,0.00681762946958617,0,0.053166469102109,-0.0550570039585017,0,0.0206500970280193,0,0,0,-0.0531212377083621,0,0.0242924610565224,-0.0300427691152009,0,0,-0.0365873013972795,0,0.0687882235667576,0,0.0421980074067318,0,0.117453856818787,0.0538492939462126,0,0,0,-0.0319750543990393,0,0,0,0.0324989131954402,-0.000295305640148366,0,0,0,0,-0.0962686405143858,0.0883755875048878,0.0695442683230759,0,0,0.0028056206896336,0,0.0483327222772387,0,0,0,0,0.0336229444379896,0,0,0,0,-0.102373907303496,0,0,-0.0482744561854047,0.0830086493001215,0,-0.00127334475586778,0,0.0565324044178457,0.00881704307377385,0,0,0,-0.00395342382040209,0.0234284848185539,0,-0.0118096703023337,0,0.0302401185592513,0.0401109428314265,0.0426424919723382,0
0.269870350571045,0.00512846015080825,0,0.097184780154049,-0.00312712747618758,0,0,0.030213236329336,0,3.22672680689982,0,0,0,0.0338334082969485,0,0,-0.0384383370886463,0,-0.171789954933503,0,0,0,0.208014152369557,-0.0387464755150744,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102495645468194,0.0126947828305106,0,0.0442497612577523,0,0,0,0,0,0,0,0,0,0,0,0,0.0440489096982755,0,-0.126277706934593,0.0318811145798319,0,0.00410276705777705,0,0,0,0.0696241290079885,0,0,0,0,0,0,-0.00685842682855318,0,0,0,0,-0.0349213436909516,0.0171264900516539,0,-0.0707775752148968,0,-0.153256460711715,0,0,0,0,0.117212536892283,0,0,0,0.278498382551942,0,0,0,0,0,0,-0.0262951606739917,0.0875377226159229,0,-0.0196638677663391,0,0,0,0,0.0310542227898009,0,0,0,0,0,0,0,0,0,0.0217449687049154,0,0,0,0,0,0.0429741069673783,0.140158610376029,0.0751550761762398,0,0,0,-0.00659591969624287,0,0,0,-0.39322788842194,0,0,-0.127535022555457,-0.0528508014453274,0,0,-0.217349404983959,0,0,-0.108073320761025,0,0.00530830466370482,0,-0.265120948588865,0,0,0,0,0,-0.0539568240162715,0,0,0,0,0,0,0,0,0,0,0,0,0.125173303460812,0.0201096606112344,0.0652971083941162,-0.343321881003036,0,0,0,0,0,0,0,0,0,0,0,-0.0517563194448962,0,0,0.0837965600932606,0,0.0535120280063547,-0.187369065783663,0,0,0,0,0,0.0545558667688171,0.148631383256533,0,-0.155276293543998,0,0,0,0,0,0,-0.0337922305932858,0,-0.302028258052776,-0.102970622295966,0,0.13357225148651,-0.00976701233864744,0,0.113633619286745,0,0.159115512771194,0,-0.0108274102219328,0.24963943940639,0,0,0,0,0,0,0,0,0,-0.0357765082261168,0,0.193730186032029,0,0.0111542865110967,0,0,0,0,0,0,0,0,0,-0.0258899850772018,0,0,0,0.129686579583999,-0.266557777930129,0,0,0,0,0,0,0,0,0,0.00413223720868308,0,0,0,-0.0604371330201398,0,0.0445696097652371,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216334808178797,0,0,0
