sample,SRR4457865,SRR4457866,SRR4457867,SRR4457868,SRR4457869,SRR4457870,SRR4457871,SRR4457872,SRR4457874,SRR4457875,SRR4457891,SRR4457892,SRR4457893,SRR4457895,SRR4457896,SRR4457897,SRR4457898,SRR4457899,SRR4457900,SRR4457901,SRR4457902,SRR4457903,SRR4457904,SRR4457905,ERR2167966,ERR2167967,ERR2167968,ERR2167969,ERR2167970,ERR2167971,ERR2167972,ERR2167973,ERR2167974,ERR2167975,ERR2167976,ERR2167977,ERR2167978,ERR2167979,ERR2167981,ERR2167982,ERR2167983,ERR2167984,ERR2167985,ERR2167986,ERR2167987,ERR2167988,ERR2167989,ERR2167990,ERR2167991,ERR2167992,ERR2167994,ERR2167995,ERR2167996,ERR2167997,ERR2167998,ERR2167999,ERR2168000,ERR2168001,ERR2168003,ERR2168004,ERR2168006,ERR2168007,ERR2168008,ERR2168009,ERR2168010,ERR2168012,ERR2168013,ERR2168016,ERR2168017,ERR2168019,ERR2168020,ERR2168021,ERR2168022,ERR2168023,ERR2168025,ERR2168026,ERR2168027,ERR2168028,ERR2168030,ERR2168032,ERR2168033,ERR2168034,ERR2168036,ERR2168037,ERR2168038,ERR2168039,ERR2168040,ERR2168041,ERR2168081,ERR2168100,ERR2168104,ERR2168107,ERR2168108,ERR2168109,ERR2168116,ERR2168118,ERR2168128,SRR20852718,SRR20852723,SRR20852734,SRR20852745,SRR20852752,SRR20852753,SRR20852754,SRR20852755,SRR20852756,SRR20852757,SRR20852758,SRR20852759,SRR20852760,SRR20852761,SRR23476464,SRR23476465,SRR23476466,SRR23476472,SRR23476473,SRR23476474,SRR23476475,SRR23476476,SRR23476477,SRR23476478,SRR23476479,SRR23476480,SRR16949343,SRR16949344,SRR16949345,SRR16949346,SRR16949347,SRR16949348,SRR16949349,SRR16949350,SRR16949351,SRR16949352,SRR16949353,SRR16949364,SRR16949375,SRR16949376,SRR16949377,SRR16949378,SRR16949379,SRR16949380,SRR16949381,SRR16949382,SRR22255636,SRR22255637,SRR22255639,SRR22255640,SRR22255641,SRR22255642,SRR22255643,SRR22255644,SRR22255646,SRR22255647,SRR22255648,SRR22255649,SRR22255650,SRR22255652,SRR22255654,SRR22255655,SRR22255657,SRR22255659,SRR22255661,SRR22255662,SRR22255663,SRR22255664,SRR22255665,SRR22255667,SRR22255669,SRR22255670,SRR22255673,SRR22255674,SRR22255675,SRR22255676,SRR22255678,SRR22255680,SRR22255681,SRR22255683,SRR22255684,SRR22255685,SRR22255686,SRR22255687,SRR22255688,SRR22255693,SRR22255700,SRR22255704,SRR22255707,SRR22255709,SRR22346202,SRR22346209,SRR22346210,SRR22346215,SRR22346217,SRR22346221,SRR22346229,SRR22346252,SRR22346263,SRR22346272,SRR22346274,SRR22346278,SRR22346280,SRR22346285,SRR22346300,SRR22346301,SRR22346306,SRR22346318,SRR22346320,SRR22346321,SRR22346322,SRR22346325,SRR22346326,SRR22346329,SRR17174508,SRR17174509,SRR17174510,SRR17174511,SRR17174512,SRR17174513,SRR17174514,SRR17174515,SRR17174517,SRR17174518,SRR17174519,SRR17174520,SRR17174521,SRR17174522,SRR17174523,SRR17174524,SRR17174525,SRR17174526,SRR17174528,SRR17174529,SRR17174530,SRR17174531,SRR17174532,SRR17174533,SRR17174534,SRR17174535,SRR17174536,SRR17174537,SRR17174539,SRR17174540,SRR17174541,SRR17174542,SRR17174543,SRR17174544,SRR17174545,SRR17174546,SRR17174547,SRR17174548,SRR17174550,SRR17174551,SRR17174552,SRR17174553,SRR17174554,SRR17174555,SRR17174556,SRR17174557,SRR17174558,SRR15710428,SRR15710429,SRR15710430,SRR15710431,SRR15710432,SRR15710441,SRR15710452,SRR15710459,SRR15710460,SRR15710461,SRR15710462,SRR15710463,SRR15710464,SRR15710465,SRR15710466,SRR15710467,SRR15710468,SRR15710469,SRR15710470,SRR15710471,SRR15710472,SRR15710473,SRR15710474,SRR15710475,SRR14805944,SRR14805945,SRR14805946,SRR14805947,SRR14805948,SRR14805949,SRR14805950,SRR14805951,SRR14805952,SRR14805953,SRR14805955,SRR14805956,SRR14805957,SRR14805958,SRR14805959,SRR14805960,SRR14805961,SRR14805962,SRR14805963,SRR14805964,SRR14805966,SRR14805967,SRR14805968,SRR14805969,SRR14805970,SRR14805971,SRR14805972,SRR14805973,SRR14805974,SRR14805975,SRR14805977,SRR14805978,SRR14805979,SRR14805980,SRR14805981,SRR14805982,SRR14805983,SRR14805984,SRR14805985,SRR14805986,SRR14805988,SRR14805989,SRR14805990,SRR14805991,SRR14805992,SRR14805993,SRR14805994,SRR14805995,SRR14805996,SRR14805997,SRR14805999,SRR14806000,SRR14806001,SRR14806002,SRR14806003,SRR14806004,SRR14806005,SRR14806006,SRR14806007,SRR14806008,SRR14806010,SRR14806011,SRR14806038,SRR14806039,SRR14806040,SRR14806041,SRR14806042,SRR14806043,SRR14806045,SRR14806046,SRR14806047,SRR14806048,SRR14806049,SRR14806050,SRR14806051,SRR14806052,SRR14806053,SRR14806054,SRR14806056,SRR14806057,SRR14806058,SRR14806059,SRR14806060,SRR14806061,SRR14806062,SRR14806063,SRR14806064,SRR14806065,SRR14806067,SRR14806068,SRR14806069,SRR14806070,SRR14806071,SRR14806072,SRR14806073,SRR14806074,SRR14806075,SRR14806076,SRR11490195,SRR11490196,SRR11490197,SRR11490198,SRR11490199,SRR11490200,SRR11490201,SRR11490202,SRR11490203,SRR11490204,SRR11490206,SRR11490207,SRR11490208,SRR11490209,SRR11490210,SRR11490211,SRR11490212,SRR11490213,SRR11490214,SRR11490215,SRR13526460,SRR13526463,SRR13526464,SRR13526465,SRR13526466,SRR13526467,SRR13526471,SRR13526472,SRR13526473,SRR13526475,SRR13526477,SRR13526478,SRR13526480,SRR13526481,SRR13526483,SRR13526486,SRR13526487,SRR13526488,SRR13526492,SRR13526493,SRR13526495,SRR13526497,SRR13526499,SRR13526500,SRR13526502,SRR13526503,SRR13526505,SRR13526506,SRR13526507,SRR13526508,SRR13526510,SRR13526512,SRR13526513,SRR13526515,SRR13526516,SRR13526517,SRR13526519,SRR13526520,SRR13526521,SRR13526527,SRR13526528,SRR13526530,SRR13526531,SRR13526539,SRR13526541,SRR11826129,SRR11826130,SRR11826131,SRR11826133,SRR11826134,SRR11826135,SRR11826136,SRR11826137,SRR11826138,SRR11826139,SRR11826140,SRR11826141,SRR11826142,SRR11826144,SRR11826145,SRR11826146,SRR11826147,SRR11826148,SRR4159378,SRR4159379,SRR4159380,SRR4159381,SRR4159382,SRR4159383,SRR4159384,SRR4159385,SRR4159386,SRR4159387,SRR4159388,SRR4159389,SRR4159390,SRR4159391,SRR4159392,SRR4159393,SRR4159394,SRR4159395,SRR4159396,SRR4159397,SRR4159398,SRR4159399,SRR4159400,SRR4159401,SRR4159402,SRR4159403,SRR4159404,SRR4159412,SRR4159421,SRR4159422,SRR4159423,SRR4159424,SRR4159425,SRR24874388,SRR24874389,SRR24874390,SRR24874391,SRR24874393,SRR24874394,SRR24874395,SRR24874396,SRR24874397,SRR24874398,SRR24874399,SRR24874400,SRR24874401,SRR24874402,SRR24874404,SRR24874405,SRR24874406
region,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
study_site,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
Acetatifactor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00275747966358748,0.00518027351844177,0.0,0.0321474496356622,0.0185701021355617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00169653906031695,0.000488834411009529,0.000928121482120189,4.0734549843508e-05,0.000257338507934175,0.00222751153085266,3.06025644949047e-05,0.000594095654598727,0.00125550805114155,0.000286620154295446,0.000985998557549844,0.000467814781602131,0.00140172205000701,0.000772957343546871,0.0012062621086936,0.000240687306672935,0.00137558330463714,0.000158135200708791,0.000136812422567969,0.000290866486901482,0.00102170214151145,0.000544356696006097,0.000337823191224254,8.83720368487828e-05,6.64533072481951e-05,4.191275566519e-05,0.000269303760907812,0.00172942253251314,0.00066965406786944,0.000820616063832988,0.000292257591590208,0.000465500004296923,0.00639242986991172,0.00356825769359424,0.00144041470386627,8.01734633052072e-05,0.00211601515007241,0.00134108046593238,0.000481962209910135,0.000145035787580586,0.000472061876154138,0.000128232788675249,0.000104546081821945,0.000492383898184858,3.41932713112983e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acetivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0190159258378892,0.115399066072675,0.0745382124804919,0.0248921340856289,0.265290026529003,0.0478727832819915,0.0230786983614124,0.0145409223099294,0.396934692092089,0.107729598707245,0.0308062844820343,0.01623798389192,0.321706738909583,0.880788832262353,0.0126664736537348,0.939087221836518,0.24405125076266,0.0139737991266376,0.240234896343091,0.0161644898487004,0.0478677110530896,1.29656115913189,0.0857976319853572,0.295333727111636,0.0038704183922282,0.0760149547788585,0.369529983792545,1.64115910503418,0.110641183503756,0.41383932311301,0.435786249002222,0.558390873611528,0.219444709474287,0.0517419799931011,0.282926829268293,0.431110848638753,0.0872981230903535,0.0806998881206097,0.206002153658879,0.127388535031847,0.118818603598506,0.483759502418798,0.0206980002547446,0.0236613155691456,0.017103153393907,0.963169372425491,0.0265648347999336,0.0638705556738344,0.0109343392925482,0.0292825768667643,0.0,0.205821817112614,0.0600600600600601,0.0364990145266078,0.533313851548802,0.0,0.0144921535340152,0.137909898866074,0.366458288424229,0.0892750862992501,0.0286353933461759,0.0757655477217721,0.0859120722983131,0.100483458147692,0.0178660049627792,0.0143898695318496,0.0341724569996583,0.0102228583111838,0.0118124187896208,0.0140101153032489,0.0136154983272388,0.160148975791434,0.0525403246992066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00518027351844177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195907705703091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215310766037284,0.253094016300183,1.27170606692055,0.918095651647906,0.0974455150044076,0.173908322122299,0.109098142424335,1.36783098275674,0.454140802873858,0.141981201886899,0.0743837311815602,0.480007204347637,0.062204288350311,0.585682904896203,1.14001821455784,0.0505643916768725,0.104934079755403,0.211225500364933,0.334187144192693,0.102574066605808,0.0954459884291044,0.501896873717621,0.222146900162549,0.30709282804952,0.393885365386865,0.0378472183656666,0.3943684274734,0.319220992072783,0.413176559875444,0.452828101298063,0.165019263760617,0.196047117194281,0.280178179261775,0.209156149241763,0.162795104962455,0.16828409947763,0.138360568087481,0.0796286248418906,0.500319299964066,0.246850910462157,0.150973970937296,0.058955024593446,0.219546771826085,0.209817088614022,0.0244481889875783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
