,Acetatifactor,Acetivibrio,Acidaminococcus,Acinetobacter,Actinomyces,Acutalibacter,Adlercreutzia,Aeromicrobium,Agathobacter,Agathobaculum,Akkermansia,Alistipes,Alkaliphilus,Allisonella,Allobaculum,Alloprevotella,Aminicella,Anaerobium,Anaerobutyricum,Anaerococcus,Anaeroglobus,Anaeromassilibacillus,Anaeroplasma,Anaerosporobacter,Anaerostipes,Anaerotignum,Anaerotruncus,Aquabacterium,Asinibacterium,Asteroleplasma,Atlantibacter,Bacillus,Bacteroides,Bacteroides_pectinophilus_group,Barnesiella,Beduinibacterium,Bifidobacterium,Bilophila,Blastococcus,Blautia,Bradymonadales,Bradyrhizobium,Brevundimonas,Brucella,Burkholderia,Burkholderia-Caballeronia-Paraburkholderia,Butyricicoccus,Butyricimonas,Butyrivibrio,CAG-352,CAG-56,CAG-873,Campylobacter,Candidatus_Saccharimonas,Caproiciproducens,Catenibacterium,Catenisphaera,Cellulosibacter,Cellulosilyticum,Chloroplast,Christensenellaceae_R-7_group,Chryseobacterium,Citrobacter,Clostridia_UCG-014,Clostridia_vadinBB60_group,Clostridium_IV,Clostridium_sensu_stricto,Clostridium_sensu_stricto_1,Clostridium_XlVa,Clostridium_XlVb,Colidextribacter,Collinsella,Coprobacillus,Coprobacter,Coprococcus,Coriobacteriaceae_UCG-003,Corynebacterium,Cronobacter,Cuneatibacter,Cutibacterium,Defluviitaleaceae_UCG-011,Delftia,Desemzia,Desulfotomaculum,Desulfovibrio,Dialister,Dorea,Duganella,Duncaniella,Dysosmobacter,Eisenbergiella,Elusimicrobium,Enhydrobacter,Enterobacter,Enterocloster,Enterococcus,Enterorhabdus,Ercella,Erysipelatoclostridium,Erysipelotrichaceae_UCG-003,Escherichia-Shigella,Ethanoligenens,Eubacterium,Eubacterium_brachy_group,Eubacterium_coprostanoligenes_group,Eubacterium_eligens_group,Eubacterium_hallii_group,Eubacterium_ruminantium_group,Eubacterium_siraeum_group,Eubacterium_ventriosum_group,Eubacterium_xylanophilum_group,Ezakiella,Faecalibacillus,Faecalibacterium,Faecalimonas,Faecalitalea,Family_XIII_AD3011_group,Fastidiosipila,Fenollaria,Finegoldia,Flavonifractor,Fournierella,Franconibacter,Fusicatenibacter,Fusobacterium,Gardnerella,Gastranaerophilales,Gemella,Gemmiger,Gibbsiella,Glutamicibacter,Granulicatella,Haemophilus,Helicobacter,Herbaspirillum,Herbinix,Hespellia,Holdemanella,Hungatella,Incertae_Sedis,Intestinibacter,Intestinimonas,Kiloniella,Kineothrix,Klebsiella,Knoellia,Kocuria,Kosakonia,Lachnobacterium,Lachnoclostridium,Lachnospira,Lachnospiracea_incertae_sedis,Lachnospiraceae_ND3007_group,Lachnospiraceae_NK4A136_group,Lachnospiraceae_UCG-001,Lachnospiraceae_UCG-003,Lachnospiraceae_UCG-004,Lachnospiraceae_UCG-006,Lachnospiraceae_UCG-008,Lachnospiraceae_UCG-010,Lachnotalea,Lacrimispora,Lactobacillus,Lactococcus,Lawsonella,Leuconostoc,Ligilactobacillus,Longicatena,Lysinibacillus,Marvinbryantia,Mediterranea,Mediterraneibacter,Megamonas,Megasphaera,Mesomycoplasma,Mesorhizobium,Metaprevotella,Methanobrevibacter,Methylobacterium,Microbacterium,Millionella,Mitsuokella,Mobiluncus,Monoglobus,Mordavella,Mucispirillum,Murdochiella,Muribaculaceae,Muribaculum,Nakamurella,Negativibacillus,Negativicoccus,Neglecta,Nesterenkonia,NK4A214_group,Novosphingobium,Nubsella,Odoribacter,Oribacterium,Oscillibacter,Oxobacter,Paenibacillus,Parabacteroides,Paramuribaculum,Paraprevotella,Pararhizobium,Parasutterella,Peptoclostridium,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Phocaeicola,Phocea,Porphyromonas,Prevotella,Prevotellaceae_Ga6A1_group,Prevotellaceae_NK3B31_group,Prevotellaceae_UCG-001,Prevotellaceae_UCG-003,Prevotellamassilia,Pseudescherichia,Pseudomonas,Psychroflexus,Pyramidobacter,Ralstonia,Raoultella,RF39,Rhodanobacter,Rhodococcus,Rikenellaceae_RC9_gut_group,Romboutsia,Roseburia,Roseomonas,Rubellimicrobium,Ruminococcaceae,Ruminococcus,Ruminococcus_gauvreauii_group,Ruminococcus_gnavus_group,Ruminococcus_torques_group,Ruminococcus2,Ruthenibacterium,Schaedlerella,Sellimonas,Senegalimassilia,Serratia,Solobacterium,Sphingomonas,Staphylococcus,Stenotrophomonas,Streptobacillus,Streptococcus,Streptomyces,Subdoligranulum,Succinivibrio,Sutterella,Tannerella,Terrisporobacter,Tindallia,Tissierella,Treponema,Turicibacter,Tyzzerella,UBA1819,UCG-002,UCG-003,UCG-004,UCG-005,UCG-009,UCG-010,Varibaculum,Veillonella,Weissella,Xanthomonas,Unclassified
SRR4457864,0.0,0.0,0.0,0.0,-2.148555122047258,0.0,-1.9073930652303694,0.0,2.0188145751897344,0.0,-2.6005402457903175,3.735273595565762,0.0,0.0,0.0,-2.0615437450576284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6546300967350043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.015907348524978,0.0,1.1060387854230218,0.0,0.0,-1.1452530131834737,0.0,3.6248664798741017,0.0,0.0,0.0,0.0,0.0,0.0,0.28983151210585034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296993377281992,0.0,0.0,0.5287234203881969,-1.602011415679189,0.0,0.0,-2.9370124824115247,0.0,0.0,-1.9073930652303694,0.0,0.0,0.0,0.8426213349708728,0.0,0.0,0.0,0.0,0.0,-1.2883538568241462,0.0,0.0,0.0,0.0,3.2405166077692424,1.190121902633563,0.0,0.0,0.0,-2.9370124824115247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8533032142857,1.5311918485034086,-1.8384001937434176,0.0,0.0,0.0,0.0,0.0,3.5421114104306053,0.0,0.0,0.0,-1.1124631903604827,0.0,0.0,3.818523583593101,0.0,0.0,-2.0615437450576284,0.0,0.0,0.0,0.3210840556099544,0.0,0.0,3.2993571077921757,-2.467008853165794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.190121902633563,0.1984817335176197,-3.1601560337257446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1472817439570704,-1.602011415679189,0.0,1.9623187421260497,0.78626839841974,-2.6005402457903175,0.0,0.7814257739439525,0.0,0.2071397962607369,0.0,0.0,0.0,-0.09210309859212103,-2.754690925617577,0.0,0.0,0.0,0.0,0.0,-1.7132370507894137,0.0,0.0,0.0,-3.447838106177529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3133620095160416,0.0,0.0,0.0,0.0,0.0,0.0,-0.03559088832878076,0.0,0.0,0.0,1.6918742301938798,0.0,0.0,-0.202644972991947,0.0,0.1984817335176197,0.0,0.0,-1.455407941487313,0.0,0.0,0.0,0.6068411996521496,0.0,0.0,0.0,0.0,0.0,0.0,-1.4109561789164788,-0.6963027931355672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625250202565287,2.027229772115018,0.0,0.0,0.0,3.401228176455938,-0.202644972991947,0.0,0.41639423541427967,0.0,0.0,0.0,-2.2438653018515833,-0.9088642351192436,0.0,0.0,0.0,0.0,0.0,0.0,2.335987076152217,0.0,2.4737403134662945,0.0,0.0,0.0,-0.5033991270110754,0.0,0.0,0.0,-2.467008853165794,-0.4860073842992084,-1.9815010373840916,2.732178547475053,-1.4109561789164788,0.0,1.2970940221857306,0.0,0.0,0.0,0.0,0.0,0.0,2.7707620135142106
SRR4457873,0.0,0.0,0.0,0.0,-2.319882926613166,0.0,0.0,0.0,2.7436158570401585,0.0,0.0,2.9135148938355577,0.0,0.0,0.0,-2.6563551632343776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1671807870003796,0.40703575879342724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.866261377909161,0.0,1.9705765145352254,0.0,0.0,-0.1882556317627595,0.0,2.538821444394147,0.0,0.0,0.0,0.0,0.0,0.0,-0.8984972456820045,0.0,0.0,0.0,-1.2212706379450544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47040537272601596,0.0,0.0,2.456836719186971,-1.375421317772313,0.0,0.0,-3.5726458951085367,0.0,0.0,-1.867897802870106,0.222843294063662,-1.867897802870106,1.457792026283903,1.7054687641219841,0.0,0.0,0.0,0.0,0.0,-2.186351533988641,0.0,0.0,0.0,-2.319882926613166,-1.9632079826744324,0.09091575102111427,0.0,0.0,0.0,-2.6563551632343776,-2.186351533988641,0.0,0.0,0.0,0.0,0.0,0.0,-0.003113198627160671,1.984182166591008,0.0,0.0,0.0,0.0,0.21154373880973096,0.051695037867835136,1.3936891400911429,0.0,2.2019056504358754,0.0,0.3393771103196132,0.0,0.0,3.7132032951856373,0.0,0.0,0.0,0.0,0.0,0.0,-2.186351533988641,0.0,0.0,2.0477549706086204,0.0,0.0,0.8522007367482775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5726458951085367,-2.4740336064404205,0.5544884899365586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1852453778972223,0.0,0.0,1.7156211355860025,3.256607155718646,-1.7008437182069407,0.0,1.3139367503177444,0.0,0.7646448457239564,-1.4325797316122624,0.0,0.0,-2.8794987145485917,0.0,0.0,0.0,0.0,0.0,0.0,-2.6563551632343776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5216986671135673,0.0,0.0,0.0,1.2516598207962304,0.0,0.0,1.163552553285963,0.0,0.0,0.0,0.0,0.0,0.0,1.6557853439753378,0.0,-0.1882556317627595,0.0,0.0,4.828238173907323,0.0,0.0,0.0,-2.0685684983322603,0.0,0.0,0.0,-1.4932043534286958,0.0,-3.5726458951085367,0.0,0.03827201753569151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4932043534286958,2.351609902305998,0.0,0.0,0.0,2.9912096314235948,0.0,0.0,0.222843294063662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9335885654932737,0.0,0.0,0.0,2.3050898866711047,0.0,0.0,0.0,0.0,-2.8794987145485917,0.0,0.0,-1.867897802870106,2.844903047310348,0.14092617159577653,0.0,-1.4325797316122624,0.0,-2.8794987145485917,0.0,-1.375421317772313,0.0,0.0,3.791267606297287
SRR4457876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.252573197165913,0.0,0.0,1.9895479213269947,0.0,0.0,0.0,3.629832740674744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3991869320820083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.973897606745168,0.0,1.124908585903303,0.0,0.0,-1.135494893054448,0.0,1.4784038769246552,0.0,0.0,0.0,0.0,0.0,0.0,-0.6600711963393756,-2.130922945487327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971558761658813,0.0,0.0,0.5613166495882405,0.0,0.0,0.0,1.6039416218684357,0.0,0.0,0.0,-0.6736768483951558,0.0,-3.865524000875439,0.6489918168445259,0.0,0.0,0.0,0.0,0.0,-1.8730938361852274,0.0,0.0,0.0,0.0,-2.5662410167451695,-0.2636559237511239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2507994680654433,-1.5968404595570689,0.0,0.0,0.0,1.0832358895027352,-1.498400386743817,0.9107944413084865,0.0,1.0903030567258267,0.0,0.44303548191657705,0.0,0.0,3.057448243911565,0.0,-3.5778419284236636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.511296427160547,-3.3546983771094436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5097889932900381,0.0,0.0,0.0,0.0,0.9493667160947267,0.0,-1.786082459195597,2.7916308805594534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5081343841279311,-1.498400386743817,0.0,0.5888232953780742,2.1842094543565254,-2.256086088441334,0.0,-1.250564222839235,0.0,-0.28200506241932244,-3.0182261404882285,0.0,0.0,0.0,-2.4792296397555424,0.0,0.0,0.0,0.0,0.0,-2.19154756730376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05974423130273401,0.0,0.0,0.0,2.9613826902433837,0.0,0.0,-3.5778419284236636,0.0,0.0,0.0,0.0,0.0,0.0,0.6305750900582953,0.0,-0.5452956817469438,0.0,0.0,1.880679189664723,0.0,1.6053451308707511,0.0,-2.4792296397555424,0.0,0.0,0.0,1.3030642589978187,0.0,0.0,-3.0182261404882285,4.052983344769686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1601152448102845,2.140007803443983,0.0,0.0,0.0,3.064318874570709,-1.9684040159895528,-2.3250789599282835,-0.6736768483951558,0.0,0.0,0.0,0.0,-2.19154756730376,0.0,0.0,0.0,0.0,0.0,0.0,-0.869791727321442,0.0,0.7022903985688888,0.0,2.4186101601953665,0.0,1.2404214730251466,0.0,0.0,0.0,-0.001291659283637269,0.0,0.0,1.4815835298420352,-0.08133436695717247,0.0,-1.8286420736143918,0.0,0.0,0.0,-0.5574170422792898,0.0,0.0,3.574818393654207
SRR4457877,0.0,0.0,0.0,0.0,-2.2068560410013984,0.0,0.0,0.0,2.6152848371938218,0.0,-1.3706080168007801,2.2430089528126125,0.0,0.0,0.0,-1.9992166762231522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5614742296767556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.422895484288791,0.0,2.9946114995567212,0.0,0.0,0.0,0.0,3.0743934170344893,0.0,0.0,0.0,0.0,0.0,0.0,0.901517868708557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.078658217902992,-0.5974181285672979,0.0,0.0,0.0,0.0,0.0,0.0,-3.673193109794839,0.0,0.0,-0.5376988938656779,-0.4023575459959116,0.0,0.0,-1.4759685324586074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3291541419726192,-0.1178450483054127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.385511037343047,1.3998951989479795,0.0,0.0,0.0,0.0,0.0,-1.188286460006826,3.0949168866737926,0.0,1.5525535639183758,0.0,0.8229059811389041,0.0,0.0,3.950122944584156,0.0,0.0,-2.5745808211267147,0.0,-3.673193109794839,0.0,-0.4543172849266207,0.0,0.0,2.772526709590754,-1.6363111825337864,0.0,0.0,-3.385511037343047,0.0,0.0,0.0,0.0,-2.1327480688476745,0.0,0.0,0.0,0.0,0.0,0.0,-1.8814336405667693,2.165508682760746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6498168693435822,0.0,0.0,1.8429202017408246,0.7888762325525926,0.0,0.0,1.1443966641444991,0.0,0.12603440148797515,-3.385511037343047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7158786200216705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0571402191472714,0.0,-0.9006043875550439,0.0,0.0,0.0,0.0,0.0,0.0,2.188542330638375,0.0,0.0,0.0,-1.3378181939777882,0.0,0.0,-1.4759685324586074,-1.306069495663209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.673193109794839,0.0,0.0,0.0,0.0,0.23882989563332024,0.0,0.0,0.0,3.7861457854254703,-1.3706080168007801,0.0,0.5314995095961397,0.0,0.0,0.0,0.0,0.0,0.0,-4.078658217902992,0.0,0.0,0.0,0.0,-0.6774608362408349,0.0,1.5998064487689212,0.0,0.0,0.0,-0.01821520735657195,0.0,0.0,0.0,0.0,1.0512404970200833,-3.1623674860288435,1.5650203326835057,0.9485063781444766,0.0,0.1033919247382136,0.0,0.0,0.0,0.0,0.0,0.0,3.5776789485271925
SRR4457878,0.0,0.0,0.0,0.0,-1.9480035052153521,0.0,-2.0169963767023047,0.0,1.5585543921046268,0.0,-1.2887578763310876,3.135469112833171,0.0,0.0,0.0,-3.962906525757624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14796733841569312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.404393576084002,0.0,2.945848253557603,0.0,0.0,0.0,0.0,2.809601603816494,0.0,0.0,0.0,0.0,0.0,0.0,-0.8274123098284645,-1.9480035052153521,0.0,0.0,0.0,0.0,-2.8642942370895073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3004917368340085,0.0,0.0,2.7704953660797424,-3.5574414176494527,0.0,0.0,1.238349127947289,0.0,0.0,-1.437177881449361,0.8613991901471462,0.0,-1.0184675465911759,1.861617566594711,0.0,0.0,0.0,0.0,0.0,-2.4588291289813426,0.0,0.0,0.0,0.0,2.8587460541711094,0.5144302887205887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.710143557262247,0.0,0.0,1.4554136331851202,1.4077315023700443,0.0,0.0,0.0,2.324022234244201,0.0,2.0273072394487106,-0.3655942651691722,0.016775128144344353,0.0,-0.9924920601879159,0.0,0.0,2.186629575920861,0.0,0.0,-1.565011252959246,0.0,0.0,0.0,-1.565011252959246,0.0,0.0,1.6913355033384512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37938758730150696,-0.10217681471702085,-2.3534686133235154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7284413564715261,0.0,0.0,1.7928356878292981,1.1277714760121749,-3.2697593451976785,0.0,0.0,0.0,-0.5617091440954616,0.0,0.0,0.0,-2.4588291289813426,-2.258158433519193,0.0,-3.046615793883465,0.0,0.0,0.0,-0.2252369074742487,0.0,0.0,0.0,-3.962906525757624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5574414176494527,0.007385387794505977,0.0,0.0,0.0,0.0,0.0,0.0,-0.20170641006405607,0.0,0.0,0.0,1.4397708561146587,0.0,0.0,0.8852098388408646,0.0,-0.21340244982724668,0.0,0.0,2.112439505331069,0.0,0.30679092394234536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4588291289813426,3.2434707657146356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8287432271730925,0.0,0.0,0.0,0.16422785928747555,-0.08134272781418017,0.0,0.0,0.0,1.4192923247711196,-0.5785162624118418,-0.5451798421442522,0.19597655760205385,0.0,0.0,0.0,0.0,0.0,0.0,-3.5574414176494527,0.0,0.0,0.0,0.0,0.9964354739510889,0.0,1.8467363395980607,0.0,0.6862805456472488,0.0,0.30679092394234536,0.0,0.0,0.0,-0.28660585385054166,0.0,-1.8228403622613472,2.233537602036902,0.46194010609919317,0.0,1.9063903873761585,-1.3979571682960794,-0.6487205210850928,0.0,0.0,0.0,0.0,3.287728986141063
SRR4457879,0.0,0.0,0.0,0.0,-2.5249361953025447,0.0,-3.010444011084248,0.0,3.709021939324142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5572860596108256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.240176071090444,0.0,0.0,0.0,0.0,0.0,0.0,2.8683416395582286,0.0,0.0,0.0,0.0,0.0,0.0,-0.7858204595599115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028108259652669942,0.0,0.0,0.4630740321575337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.168536909694792,0.2807524753635798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18461077432565318,-1.3056959188458226,-0.6710449449674871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.503342324928152,0.0,0.0,0.0,0.0,0.0,0.0,0.3990521733926023,0.0,0.0,2.4254590184163507,0.0,0.0,0.0,-2.450828223148825,0.0,0.0,0.0,0.0,-1.1009015061998095,0.0,0.0,0.0,0.0,0.0,0.0,-0.22235110230849905,2.590751874796852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1773149957772793,0.0,0.0,0.6004739015599768,1.7686794820272804,0.0,0.0,-0.12007225318808411,0.0,0.0,0.0,0.0,0.0,-2.2566722087078657,-3.9912732640959843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04591288428617977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8607569998236426,-3.7035911916441933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8965664525203539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7940486867597536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.230073148402414,1.0326072567503024,0.0,0.0,0.0,1.1581573217443455,-0.6239774341095028,-0.14112566238591578,-1.4789676401198586,0.0,0.0,0.0,-1.6558983482789367,0.0,0.0,-2.6049789029760837,0.0,0.0,0.0,0.0,0.8263165098433521,0.0,1.4753794172712813,0.0,0.0,0.0,1.6600456410244855,0.0,0.0,-4.396738372204139,0.43556738636770115,0.0,-1.9543913368349328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34495342440083254,0.0,0.0,1.49628610209059
SRR4457880,0.0,0.0,0.0,0.0,-2.6925781524027506,0.0,0.0,0.0,-0.43379568206709823,0.0,0.0,0.862769909086664,0.0,0.0,0.0,2.771253652622862,0.0,0.0,0.0,0.0,0.0,0.0,-2.2405930286596907,0.0,-1.5029940855289137,0.0,-3.9453411208981355,0.0,0.0,1.3653987656484774,0.0,0.0,1.7896169712265368,0.0,-1.5474458480997455,0.0,-3.5398760127899633,0.0,0.0,2.276242591260501,0.0,0.0,0.0,0.0,0.0,0.0,-0.8318258116877427,0.5979536613718869,0.0,0.0,0.0,1.3969931310666934,0.0,0.0,0.0,1.630607982248199,1.760106633077145,0.0,0.0,0.0,1.3504731154318015,0.0,0.0,0.2667864769803689,2.243949169539783,0.0,0.0,-2.3359032084640163,0.0,0.0,0.02495079265400551,1.1267028013267828,0.0,0.0,1.3529762456499201,0.0,0.0,0.0,0.0,0.0,-1.0549693630019525,0.0,0.0,0.0,1.503549104129294,3.061354105938923,0.8545731418824853,0.0,0.0,0.0,0.0,2.970382327733197,0.0,0.0,0.0,0.0,-1.083140239968649,0.0,0.0,-1.271192471471588,-1.5029940855289137,0.0,0.0,0.0,2.0853441393631433,-1.1419807399915827,2.166126218604559,0.8168328138996381,-0.06377732295467925,0.0,-0.8772881857645004,0.0,0.0,2.4746538072490245,0.0,-2.6925781524027506,-1.5029940855289137,0.0,0.0,0.0,0.0,0.0,0.0,0.6598290650899749,-0.9249162347537552,0.0,2.168341058934115,0.0,0.0,0.0,0.0,0.0,-2.153581651670061,0.0,0.0,0.0,0.0,2.0169520489095847,0.0,-3.2521939403381785,-1.271192471471588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4505565739887836,0.0,0.0,-0.18414100520455506,0.0436429256661581,-2.8467288322300104,-0.4043817968608047,0.49731013559219905,0.0,-1.9304381003558535,-2.3359032084640163,0.0,0.0,-2.3359032084640163,0.0,0.0,0.0,0.0,0.0,0.0,0.28149262437006434,0.0,0.0,0.0,-2.2405930286596907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.441263724121843,0.0,-1.9304381003558535,0.0,0.0,0.0,2.446575992494483,0.0,0.0,0.0,0.0,0.0,0.0,2.130004910190567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.678724106901778,0.0,-2.153581651670061,0.0,0.0,0.0,0.0,0.0,-1.271192471471588,0.0,0.0,0.0,4.379722572733079,0.0,1.370324883984532,0.0,0.0,0.0,0.0,0.0,0.0,-3.5398760127899633,0.0,0.0,-3.029050389023966,0.0,0.0,2.543863810427201,0.0,1.0552438373446376,0.0,0.0,0.0,2.824874744061958,0.0,0.0,-1.3426514354537333,0.0,0.0,0.0,0.0,-0.8098469049689674,0.0,0.44910803377432107,0.0,0.0,0.0,0.0,0.3721469926381923,0.0,-0.03331811546997051,-2.153581651670061,2.156098279418436,0.0,0.0,0.0,0.0,2.7802925812927315,-3.2521939403381785,0.0,-3.5398760127899633,3.0726129503820965,1.120413472419219,-1.5474458480997455,1.9039836590487418,-1.4604344711101174,1.7123974152566732,0.0,-1.9994309718428054,0.0,0.0,3.7813125439495257
