V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.0125577873985882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272096341704147,0,0,0,0,0,0,0,0,25.2923175581888,0,0,0,-4.59395463229689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658990570799003,0,0,0,0,0,0,0,0,0,0,0,0,-0.059266668387907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101822233036829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170089857803546,0,0,0,0,-0.00468963299329957,0,0,0,0,0,0,0,0,0,0,0,0,-1.72901784222014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172060526410604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620514248804026
0,0,0,-2.01956563729391,0,0,0,-0.0973005757420436,0.0149319278063071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278652476329511,0,0,0,-0.0113982487774111,0,0,0.0128223921878409,0,0,9.83603075824793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862723344729679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178753356071338,0,0,0,0,0,0,0,0,0,0,-0.0082965671584634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489960552339094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00937905460504661,0,0,0.000907982311977592,0,0,0,0,0,-0.0221785463072597,0,0,0,0,0,0,0,0,0,0,-0.0937935322354089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128709094123852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296860048806782
0,0,0,0,0,0,0,0.0124034567615711,0.0207215268697079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625532785629841,0,0,0,-0.000422865209989029,0,0,0.00743692119317206,0,0,0,15.1086674207406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.804726552302982,0,0,-1.43494655003943,0,-3.42047882624548,0,0,0,0,0,0.131884794861302,0,0,0,0,0,0.091718574333817,0,0,0,0,0,0.000901433430770756,0.0261907429335247,0,0,0,0.00601828506951733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00957685853261905,0,0,0,0,0,0,0,0,0,-0.0667508445122447,0,0,0,0,0,0,0,0,0,0,0,-3.78812018537391,0,0,0.00645458023429506,0,0,0,0.0346077916879916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110552203876527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269061385178443,0,0,0,0,0,0,0,0,-1.41771343143584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162490426902697,0,0,-0.00319466482105192,0,0,0,0,0,-0.419990009038465,0,0,0,0,0,0,0,0,0,0,0.0143958706996283,0,0,0,0,0,0,0.0288601244236255,0,0,0,0,0,0,0,0,0,0,0,0.0545426878460792,0,0.0322464990285578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26930648225046
0,0,0,0,0,0,0,-0.0891622449378257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.7492076530205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.0543031746843464,0,0,0,0.00628381577812743,0,0,0,0,0,0,0,-0.141970070133872,0,0,0,0,0,0,0,0,0.000857405222721459,0,0,0,-1.28920526546238,0,0,0,0.0114489066944961,0,0,0,0.0124003337631317,0,0,0.00198828365934586,0,-4.59395564872328,0,0,0,10.0867744014058,0,0,0,0.00559653446874048,0,0,0,0,0,0.00927945848112334,0,0,0,0,0,0,0,0.00327288824035291,0,0,0,0.0163958517070966,0,0,0,0.0108221906515651,0,0,0.00663404545969506,0,0,0,0,0,0,0,0,0,0,0.0167874395700881,0.0295506929759902,0.0299314893793915,0,0,0,0,0,0.0800508147416015,0,0,0,0,0,0.00382806872423667,-0.052106403758524,0,0,0,0.0053773451232118,0,0,0,0,0,0,0,0,0.0106918308854814,0,0,0,0,0,0,0,0,0,0.0237117516802768,0.0108644351950132,0,0,0,0,0,0,0,0.0201864909924527,0,0,0,0,0,0,0.0666362139525076,0,0,0,0,0.138608479942871,0,0,0,0,0,0.0130239078363097,0,0,0.0397076317666783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134793559258237,0,0,0,0.0152772880130834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204693481738979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132073036817024,0,0,0,0.0475436551910242,-0.00418663630360073,0,0,0.00459274139081825,0,0,0,0,0,0.212484387224833,0,0,0,-6.98682701512615,0,0,-7.45635604688276,0,0.00704364004033463,0.0403111746297183,0,0,0,0,0,0,0.0186809642983276,0.0244065629683425,0,0,0,0,0,0,0,0,0,0,0,0.0126532850186744,0,-0.00237769031442729,0,0,0,0,0,0,0,0,0,0,0.0258276399659039,0,0,0,0,0,0,0,0,0,-0.0902979451746668
0,0,0,0,0,0,0,0.0010537384269011,0,0,0,0.0183546748634005,0,0,0,0,0,0,0,0,0,0,0,0,-0.204121717938954,0,0,0,0,0,0,0,-0.00477714678464018,0,0,0,0.0104996943038268,0,0,-0.0406640065956861,0,0,0,0,0,0,5.34537660017873,0,0,0,0,0,0,0,0,0.0184196676050128,0,0,0,0,0,0,0,0.00386615091063011,0,0,0,-0.124838293235495,0,0,0,0,0,0,-0.000657943312033688,0,0,0,0,0,0,0,0,0,0,0.0075876347891357,-0.0260837297264358,0.0149396926709398,0,0,0,0,0,0.0522642521566743,0,0,0,0,0,0,-0.0281459553280003,0,0,0,0.00717102580374685,-0.270018858912607,-0.222896426723581,0,0,0,0,0,0,-0.0105545828954786,0,0,0,0,0,0,0,0,0,0,-0.0115474222258002,0,0,0,0.12262660917474,0,0,0,0.0873285238905102,0,0,0,0,0,0,0,0,0,0,0,0.0103498433498898,0,0,0,0,-0.0810290911904557,-0.199664030951076,0.0252615496727505,0,0.00902321094062863,0,0,-0.19755885933709,0,0,0,0,0,-0.00492517657543064,0,0,0,0,0,0,0,0,0,-0.0598867766722415,-0.63471745577883,0,0,0,0,0,0,0,0,0,-0.0987333259276097,0,0,0,0.0385158433782592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126451190795075,0,0,0,-0.0484076556345238,0,0,0,0,0.0267033960950811,0,0,0,0,0,0,0,0,0.118916294571113,0,0,0,0,0,0,0,0,0.00436435678313505,0,-0.0669879775597409,0,0,0,0.0507008792211332,0,-0.000363438529843289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151361125075224,0,0.0296843973824451,0,0,0,0,0,0,0,0,0,-0.104695630073752
0,0,0,0,0,0,0,0.00177193146936568,0,0,-0.544618811179222,-0.117543128330823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361122400387059,0,0,0,0.00084212889602662,0,0,0.057931367890465,0,0,0,0,0,0,0,14.3043203801566,0,0,0,0,0,0,0,0.00127943513575477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205026886652603,-0.312147547939505,0.000201466593845251,0,0,0,0,0,0,0,0,0,0,0,0,0.0438492589588563,0,0,0,0,0,0,-0.187017489631521,0,0,0,0,0,0.0021631487869218,0,0,0,0,0,0,0,0,0,0,0.0167765964834369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00650878883691557,0,0,-0.0432672707520512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183672655268361,0,0,0,-0.0424041455492439,0,0,0,0.0483474421522348,0.0149078041985599,0,0,-0.00316769313521249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653020746879459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00717592475187483,0,0,0,0,0,0,0,0,-0.0406496869012733,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163907517782154,0,0,0.00552371281633665,0,0,0,0,0,0,0,0,14.4125638378283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103903843976714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68189218996115e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252115054598437,0,0,0,0,0.00626174216319297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00911925513396412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146073113173762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091555574448445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.27983408954643,0,0,0.00940675523272718,0.0116751663593086,0,0.0114241362133421,0.00734637144032829,0,0,0,0,0,0,0,0,0,0,0,0,0.00407601297450084,0,0,0,0,0,0,0,0.00598478419393011,0,0,0,0.0212483555745339,-0.0271247035638514,0,0.00209284114075944,0,0,0,0,0,0.00559750611001473,0,0,0,0.743122457264459,0,0,0.00264660601314294,0,0,0.010982377306276,0,0,0.00275504360452365,0,-0.0479330968902823,0,0,0,0,0,0,-0.040903570225453,0,0,0,-0.190510546120629,0,0,-0.0591157746449123,0,0,0.00709658086306361,0,0,0,0,0,0,-0.113877835121694,0.0194538906362322,0.0655337017829336,0.00877825050971001,0,0,0,0,0,0,0,0,0,0,0,0.0132939400990394,0.00036108040976859,0,0.0184384120615543,0,0,-0.00305767599608191,-0.0273129131323422,-0.0269306881646907,0,-0.101315881807872,0,0,0,0.000931353643640049,0,0,-0.00993100393873467,0,0.00723913692252873,0.00519887108323158,0,0,0,0.0258627002613349,0.0056994777922527,0,0,0,0.0483160813896951,0,0,0,0.0305601253228785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00889333862597198,0.0102674641523219,0.0125015872272976,-0.0383399738009688,0.0104251098175194,0,0,0,0,0,0,0,0,0.00976546144819775,0,0,0,0,0,0.00724194066001888,0,0,0,0.0116347704559032,0,0,0.00722050677078877,0,0,0,0,0,0,0,0.00122150502225044,0,0,0,0.00079172289810335,0,0,0,0,0,0,0,0,0,0,0,-0.0384162234906508,0,0,0.0191222557669543,0,0,0,0.00188719276015701,0,0,0,0,0.0119264287158693,0,0.0101599040531271,0.00952727897019427,0,0,0,0,0,0.00599830767672689,0,0,0,0,0,0,0,0,0.0147008223704516,0.0109493835079171,0.0066646368318572,0,0,0,0.0156105066855674,0,0.0176836718898364,0.0208254107096303,0,0,0,0,0,0,0,0,0,0,0.0015243361093786,0.0394428055724059,0,0.0371662297328623,0,-0.0033271847007058,0,0,0,0,0,0,0,0,0.0189899994090864,0,0,0,0,0,0,0,0,0,0.0207480225599049
0,0,0,0,0,0,0,0.00536321081907989,-0.0417507624617323,0,0,0.00359320226046442,0,0,0,0,0,0,0,0,0,0,0,0,-0.346287032023406,0,0,0,0,0,0,0,0.00375390589495475,0,0,0,0.0172425882472697,0,0,0.0431432364806816,0,0,0,0,0,0,0,0,0,0,8.62313003376312,0,0,0,0,0.00666423380578476,0,0,0,0,-0.0677847706369231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051801460282227,-0.0110451360253464,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341550198446535,0,0,0,0,0,-0.121733869685462,0,0,0,0,0,0,-0.00904080719941357,0,0,0,0,0,0,0,0,0,-0.764627566748918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122841161174091,0,0,0,0,0,0,0,0,0,0,0,0.00291933003469811,0,0,0,0,0,0,0,0,0,-0.0276743470242971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206885807463834,0,0,0,0,0,0,0,0,0.0303219819905527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232461540638891,0,0,0,0.0323265769097613,0,0.0375279604565034,-0.0614156878890984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350743556000931
0,0,-0.305977486832354,0,0,0,0,0.00288297564356249,0.00368527215433353,0,0.0225466263055346,0.00314838803484244,0,0,0,0.0342231503695818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586679079082325,0,0,0.00428011799612716,0,0.0187570198408343,0,0.00260883389836872,0,0,0.0033579271538183,0,0,0,0,0,0,0,0,0,0,0,1.41403429020314,0,0,0,-0.00361392106677795,0,0,0,0,0.0303707644333087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203980113287589,0,0,0,0,0,0,0,-0.00426048791119671,0,0.00228183661679044,0,0,0,0,0,0,0,0,0,0,0,0.00239505503405234,-0.0101004435248693,0,0,0,0,0,0,0,0,0,0,0,0,0.00363975811482597,0,0,0,0,0.000677216204431219,0.00627589667407632,0,0,0,0,6.70881790524426e-05,0,-0.00543627866559009,0,0,0,0,0,0.00243018342385956,0,0,0,0,0.0872460567580866,0,0,0,0,0,0,0,0,0,0,0,0,0.000419740743940092,0,0,-0.00263019470588684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104507571509743,0,0,0,0.00317871389811334,0,0,0.00060293234711524,0,0,0,0,0,0,0,0,0,0,0,0.0769935254087381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382521152541513,0,0,0,0,0,0,0,0,0.0039550564995541,0,0.00717316838430079,0.00153387699112869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.415954521277993,0.00389478367310938,0.00886251725447001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483528796275042,0,0,0,0.0219739686596573,0,0,0,0,0,0,0,0,-0.0137477189778084,0,0,0,-0.306149213776755,-0.0700853255181392,0,0,0,0,0.00810044758665404
0,0,0,0,0,0,0,0.00824089611562861,0.0063301486258396,0,0,0.00795470656150022,0,0,0,0,-0.0657780870449721,0,0,-0.160188925668132,0,0,0,0,0,0,0,0,0,0,0,0,0.00620758547620326,0,-0.0500323198658529,0,0.00689273802289187,0,0,0.00866048465864068,0,0,0,0,0,0,0,0,0,0.00264665080072963,0,0,1.60234948257661,0,0,0.00430759128226914,0,0,0,0,0.0069472713294791,0,0,0.00125911129676639,0,0,0,0,0,0,0,0.00285111682658335,0,0,0,0,0,-0.0328083233311063,0,0,0,0,0,0,0,0.00877262011883033,0.0118952244680971,0.00796963458442392,0,0,0,0,0,0,0,0,0,0,0,0.00460907222964992,0.00750899482781561,0,0,0,0.00557717064079451,0,0,0,0,0,0,-0.0837381398680377,0,0.00818526519540936,0,0,0,0,0.0193621265053613,-0.0874105804479796,0,0,0,0,-0.00122091588579961,0,0,0,0.00397936387654873,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474783387064199,0,0,0,0,0,0,0,0.00341493052400559,0,0,0,0.0083523408178195,0,0,0,0,0,0,0,0,0.0143859059186134,0,0,0,0,0,0.00390756657533766,0,0,0,0.00670567950570132,0,0,0.00513048921695004,-1.35558620464195,0,0,0,0,0,-1.02872307997946,0,0,0,-0.000460121917526091,0.00481229704441611,0,0,0,0,-0.0808909676314635,0,0,0,0,0,0,0,0,0,0.0253215056019688,0,0,0,0.0075831446157321,0,0,0.147036531807688,0.00904245489635153,0.0111145313317096,0,-0.142799182624803,0.00703135274827507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00694486350851536,0.00418288960706695,0.0133376281651357,0,0,0,0.00122194602557569,0,0.00462257631716898,0.00701709038318806,0,0,0,0,0,0,0,0,0.0121404390741774,0,0.0310446684332265,0.00921033095944349,0,0.00723295480040822,0,0,0,0,0,0,0,0,0,0,0.0150410095761031,0,0,0,0,0,-0.47488722731271,0,0,0,0.0163310215703486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199321863429306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2320816613386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00704133529850709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.589156695784519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.829668010664765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145070227691007,0,0,0.00133637316525442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437955010222213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273035506112942,0,0,0,0,0,0,0,0,0,-0.0404098965786722
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464990661328008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7460236705757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109731364045678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223733130384746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354015833563304,0,0,-0.00534398241313196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00460988989219574,0,0,0,0.0109818091627005,0.010422672581444,0,0.00943295015430722,0.0220292920040951,0,0,0,0,0,0,0,0,0,0,0,0,0.0129428832992942,0,0,0,0,0,0,0,0.00935733506786598,0,0.00877276899256367,0,0.00834335926269791,0.000447205119543138,0,0.0101012462499365,0,0,0,0,0,0.00928425272057559,0.018419672470126,0.00127986366992616,0,0.010982409739578,0.00666427484143705,-0.00361433372764959,0.00430757475468267,0,0,0.134598528089924,0,0,0.00307640193132503,0,-0.000668314178256055,0,0,0,0,0,0,-0.0155083415935246,0,0,0,0.0161061862183775,0,0,0.014125772118905,-0.131302453009877,0,0.00794245558161889,0,0,0,0,0,0,0.00572328276987166,0.0146599838448433,0.00102221154943248,0.010820079420643,0,0,0,0,0,0.00445821364640511,0,0,0,0,0,0.0131882883424952,0.00885577035901591,0,0.00152600912315297,0,0.0202533245733942,0,0.0690205590646588,0,0.0141567266545206,0.0201329863418352,0,0,0,0.00955905586545815,0,0,0,0,0.00779714386235453,0.00458844068173349,0,0,0,0.00616261436939095,0.00867339574860691,0,0,0,0.0103486444699879,0,0,0,0.0118640148673359,0,0,0,0,-0.262758882204002,0,0.030514265392376,0.00621524500258693,0,0,0,0,0,0.00620053857174159,0,0,0.00287413002726237,0.0144859318191678,0.0077768367634399,-0.00681652151568162,0.00894828543994733,0,0.0121581745556308,-0.000768804214841431,0,-0.0823903222876893,0.00901150794125992,0,0,-0.000567866343586358,0,0,0,0,0,0.00802168552902365,0,0,0,0.00564471642179545,-0.00380447043278268,0,0.00796981795387979,0,0,0,0,0,-0.0456518200988205,0,0.012015049846171,0,0,0,0.0128012601028515,0,0,0,0,0,0,0.0117146708779963,0,0.00677835758063529,0.00149506550767385,0,0.00873800957627035,0,0,0.0171538532266864,0,0.00923430148700053,0,0.0099809338383173,0,0.00209234053356006,0,0.0119939863858338,0.0102900515119658,0,0.0104860201788795,0.0109535188899846,0,0,-0.0559546975966342,0,0,0.0191666288653022,0,0,0,0.00278432128334282,0,-0.109112275300102,0,0,0.0234567215856184,0.00992561353656114,0.010504799097886,0,0,0,0.0120197708765512,0.0388518959133768,0.00614398530020877,-0.0225501832988243,0.00429650192657732,0,0,0,0,0,0,0,0.00564612524706192,0,0.0052167885274705,0.017339463139744,0,-5.65580920062509e-05,0,0.0172418479930648,0,0,0,0,0,0,0.0224538844024296,0,-0.0554005332939776,0.112100569985875,0,0.0172780823918041,0,0.017345006414415,0,0.00918898963803441,0,0,0.0150885059120603
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9146330247052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
