,region,study_site,Acetatifactor,Acetivibrio,Acidaminococcus,Acinetobacter,Actinomyces,Acutalibacter,Adlercreutzia,Aeromicrobium,Agathobacter,Agathobaculum,Akkermansia,Alistipes,Alkaliphilus,Allisonella,Allobaculum,Alloprevotella,Aminicella,Anaerobium,Anaerobutyricum,Anaerococcus,Anaeroglobus,Anaeromassilibacillus,Anaeroplasma,Anaerosporobacter,Anaerostipes,Anaerotignum,Anaerotruncus,Aquabacterium,Asinibacterium,Asteroleplasma,Atlantibacter,Bacillus,Bacteroides,Bacteroides_pectinophilus_group,Barnesiella,Beduinibacterium,Bifidobacterium,Bilophila,Blastococcus,Blautia,Bradymonadales,Bradyrhizobium,Brevundimonas,Brucella,Burkholderia,Burkholderia-Caballeronia-Paraburkholderia,Butyricicoccus,Butyricimonas,Butyrivibrio,CAG-352,CAG-56,CAG-873,Campylobacter,Candidatus_Saccharimonas,Caproiciproducens,Catenibacterium,Catenisphaera,Cellulosibacter,Cellulosilyticum,Chloroplast,Christensenellaceae_R-7_group,Chryseobacterium,Citrobacter,Clostridia_UCG-014,Clostridia_vadinBB60_group,Clostridium_IV,Clostridium_sensu_stricto,Clostridium_sensu_stricto_1,Clostridium_XlVa,Clostridium_XlVb,Colidextribacter,Collinsella,Coprobacillus,Coprobacter,Coprococcus,Coriobacteriaceae_UCG-003,Corynebacterium,Cronobacter,Cuneatibacter,Cutibacterium,Defluviitaleaceae_UCG-011,Delftia,Desemzia,Desulfotomaculum,Desulfovibrio,Dialister,Dorea,Duganella,Duncaniella,Dysosmobacter,Eisenbergiella,Elusimicrobium,Enhydrobacter,Enterobacter,Enterocloster,Enterococcus,Enterorhabdus,Ercella,Erysipelatoclostridium,Erysipelotrichaceae_UCG-003,Escherichia-Shigella,Ethanoligenens,Eubacterium,Eubacterium_brachy_group,Eubacterium_coprostanoligenes_group,Eubacterium_eligens_group,Eubacterium_hallii_group,Eubacterium_ruminantium_group,Eubacterium_siraeum_group,Eubacterium_ventriosum_group,Eubacterium_xylanophilum_group,Ezakiella,Faecalibacillus,Faecalibacterium,Faecalimonas,Faecalitalea,Family_XIII_AD3011_group,Fastidiosipila,Fenollaria,Finegoldia,Flavonifractor,Fournierella,Franconibacter,Fusicatenibacter,Fusobacterium,Gardnerella,Gastranaerophilales,Gemella,Gemmiger,Gibbsiella,Glutamicibacter,Granulicatella,Haemophilus,Helicobacter,Herbaspirillum,Herbinix,Hespellia,Holdemanella,Hungatella,Incertae_Sedis,Intestinibacter,Intestinimonas,Kiloniella,Kineothrix,Klebsiella,Knoellia,Kocuria,Kosakonia,Lachnobacterium,Lachnoclostridium,Lachnospira,Lachnospiracea_incertae_sedis,Lachnospiraceae_ND3007_group,Lachnospiraceae_NK4A136_group,Lachnospiraceae_UCG-001,Lachnospiraceae_UCG-003,Lachnospiraceae_UCG-004,Lachnospiraceae_UCG-006,Lachnospiraceae_UCG-008,Lachnospiraceae_UCG-010,Lachnotalea,Lacrimispora,Lactobacillus,Lactococcus,Lawsonella,Leuconostoc,Ligilactobacillus,Longicatena,Lysinibacillus,Marvinbryantia,Mediterranea,Mediterraneibacter,Megamonas,Megasphaera,Mesomycoplasma,Mesorhizobium,Metaprevotella,Methanobrevibacter,Methylobacterium,Microbacterium,Millionella,Mitsuokella,Mobiluncus,Monoglobus,Mordavella,Mucispirillum,Murdochiella,Muribaculaceae,Muribaculum,Nakamurella,Negativibacillus,Negativicoccus,Neglecta,Nesterenkonia,NK4A214_group,Novosphingobium,Nubsella,Odoribacter,Oribacterium,Oscillibacter,Oxobacter,Paenibacillus,Parabacteroides,Paramuribaculum,Paraprevotella,Pararhizobium,Parasutterella,Peptoclostridium,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Phocaeicola,Phocea,Porphyromonas,Prevotella,Prevotellaceae_Ga6A1_group,Prevotellaceae_NK3B31_group,Prevotellaceae_UCG-001,Prevotellaceae_UCG-003,Prevotellamassilia,Pseudescherichia,Pseudomonas,Psychroflexus,Pyramidobacter,Ralstonia,Raoultella,RF39,Rhodanobacter,Rhodococcus,Rikenellaceae_RC9_gut_group,Romboutsia,Roseburia,Roseomonas,Rubellimicrobium,Ruminococcaceae,Ruminococcus,Ruminococcus_gauvreauii_group,Ruminococcus_gnavus_group,Ruminococcus_torques_group,Ruminococcus2,Ruthenibacterium,Schaedlerella,Sellimonas,Senegalimassilia,Serratia,Solobacterium,Sphingomonas,Staphylococcus,Stenotrophomonas,Streptobacillus,Streptococcus,Streptomyces,Subdoligranulum,Succinivibrio,Sutterella,Tannerella,Terrisporobacter,Tindallia,Tissierella,Treponema,Turicibacter,Tyzzerella,UBA1819,UCG-002,UCG-003,UCG-004,UCG-005,UCG-009,UCG-010,Varibaculum,Veillonella,Weissella,Xanthomonas,Unclassified
SRR4457865,0,1,0.0,0.0,0.0,0.0,0.013828253096541,0.0,0.0,0.0,2.26980897256079,0.0,0.0118527883684637,1.95373461606843,0.0,0.0,0.0,0.0098773236403864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223227514272733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3213883566109,0.0,1.88854428004188,0.0,0.0,0.0612394065703957,0.0,3.3128543489856,0.0,0.0,0.0,0.0,0.0,0.0,0.248908555737737,0.187669149167342,0.0395092945615456,0.0,0.0,0.0,0.0,0.0,0.0,0.49386618201932,0.0,0.0,0.0,0.0098773236403864,0.296319709211592,0.0,0.0,1.24849370814484,0.0276565061930819,0.0,0.0,0.0,0.0,0.0,0.0375338298334683,0.148159854605796,0.0,0.0651903360265502,0.357559115781988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454356887457774,1.59420003555836,0.213350190632346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013828253096541,0.0,0.0671658007546275,1.14181861282867,0.0,0.0,0.0,0.0,0.219276584816578,0.013828253096541,0.705240907923589,0.0474111534738547,0.0730921949388594,0.0,0.0335829003773138,0.0,0.0,5.15003654609747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100748701131941,0.0,0.158037178246182,0.0256810414650046,0.0,4.35392426068233,0.00395092945615456,0.0,0.0,0.0,0.0,0.0118527883684637,0.0,0.0,0.0,0.0,0.402994804527765,0.0,0.0,0.0158037178246182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15564686592521,0.0790185891230912,0.0,0.906738310187472,1.25639556705715,0.0,0.452381422729697,0.278540526658897,0.0,0.20347286699196,0.0829695185792458,0.0,0.0,0.00790185891230912,0.0,0.0,0.0,0.0,0.0,0.0,0.175816360798878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165939037158492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606467671519725,0.0,0.0,0.0,0.0,0.782284032318603,0.0,2.8347918847909,0.0,0.0098773236403864,0.0,0.0,0.0,0.0,0.0,0.0,0.0256810414650046,41.6862566918868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35558365105391,0.0,0.0,0.0,0.969953181485945,0.152110784061951,0.0,0.158037178246182,0.0,0.0,0.0,0.0,0.0395092945615456,0.0,0.00395092945615456,0.0,0.0,0.0,0.0,0.0651903360265502,0.0,2.62539262361471,0.0395092945615456,1.34726694454871,0.0,0.0,0.0,0.0,0.0,0.0,0.16001264297426,0.0,0.0908713774915549,0.140257995693487,0.0276565061930819,0.0572884771142411,0.0,0.0,0.0,0.00395092945615456,0.0,0.0,3.91339562632109
SRR4457866,0,1,0.0,0.0,0.0,0.0,0.0164669289177568,0.0,0.0384228341414326,0.0,0.0,0.0,0.0219559052236758,3.59893879791419,0.0,0.0,0.0,0.0109779526118379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175647241789406,0.0,0.0164669289177568,0.0,0.0,0.0,0.0,0.0,37.903211051139,0.0,0.0713566919769463,0.0,0.0128076113804775,0.0768456682828653,0.0,3.92461805873205,0.0,0.0,0.0,0.0,0.0,0.0,0.181136218095325,0.0530601042905498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164669289177568,0.0,0.0,0.0,0.0,0.036593175372793,0.0,0.0,2.24133199158357,0.0475711279846309,0.0,0.0,0.111609184887019,0.0,0.0,0.300064038056902,0.126246455036136,0.0,0.153691336565731,0.805049858201445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036593175372793,3.01710730948678,0.406184246638002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347635166041533,3.22934772664898,0.0146372701491172,0.0,0.0,0.0201262464550361,0.201262464550361,0.31287164943738,0.175647241789406,0.0,0.0329338578355137,0.0,0.263470862684109,0.0,0.0,7.6004025249291,0.0,0.0,0.0219559052236758,0.0,0.0,0.0,0.0695270332083067,0.0,0.0,2.7225322477358,0.00914829384319824,0.0,0.239685298691794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182965876863965,0.0,0.168328606714848,0.137224407647974,0.0201262464550361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345805507272894,0.0274448815295947,0.0,0.486689232458147,3.48184063672125,0.0,0.0036593175372793,0.418991858018479,0.0,0.0,0.0,0.0,0.0,0.0,0.00731863507455859,0.0,0.0036593175372793,0.0,0.0,0.0,0.0859939621260635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296404720519623,0.0,0.0,0.0,0.0,0.0,0.0,0.0109779526118379,0.0,0.0,0.0,0.252492910072272,0.0,0.0,0.41716219924984,0.00914829384319824,0.406184246638002,0.0,0.0,2.05470679718233,0.0,3.2348367029549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036593175372793,3.05553014362821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719055896075382,0.0,0.0,0.0,5.24746134845851,0.0,0.0347635166041533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109779526118379,0.0,0.0,0.0,0.0,0.31104199066874,0.0,4.3655658219742,0.0,2.62007135669198,0.0,0.0,0.0,0.0,0.0,0.0,0.0036593175372793,0.0,1.04107583935596,0.0,0.0,0.0036593175372793,0.00548897630591895,0.0933125972006221,0.0,0.0402524929100723,0.0,0.0,1.56252858841826
SRR4457867,0,1,0.0,0.0,0.0,0.0,0.0215121054484296,0.0,0.0,0.0,0.762701920444323,0.0,0.0,0.109516173192005,0.0,0.0,0.0,0.0352016270974303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344193687174874,0.0,0.00586693784957171,0.0,0.0,0.0,0.0,0.0,16.3922243517034,0.0,0.187742011186295,0.0,0.0,0.103649235342434,0.0,4.65834865255994,0.0,0.0,0.0,0.0,0.0,0.0,0.281613016779442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195564594985724,0.768568858293895,0.0,0.0,0.0,0.0,0.0,0.0,0.00977822974928619,0.0,0.0,0.661008331051746,0.438064692768021,0.0,0.0,0.752923690695037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79778620878476,1.26725857550749,0.0,0.0,0.0,0.00586693784957171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391129189971448,1.54300465443736,0.275746078929871,0.0,0.0,0.0,0.0977822974928619,0.0117338756991434,0.539758282160598,0.0,0.00586693784957171,0.0254233973481441,0.0136895216490007,0.0,0.0,11.2625650252278,0.0,0.0,0.142762154339578,0.0,0.00782258379942895,0.0,0.790080963742324,0.0,0.0,3.50256189619431,2.45042437517112,0.0,0.0,0.00586693784957171,0.0,0.0,0.0,0.0,0.0195564594985724,0.0,0.0,0.0,0.0,0.0,0.0,0.641451871553174,0.0215121054484296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25681542613525,0.0,0.0,0.647318809402746,0.719677709547464,0.0,0.0,0.698165604099034,0.0,0.639496225603317,0.0136895216490007,0.0,0.0,0.00391129189971448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265967849180584,0.0,0.0,0.0,0.0,0.0,0.0,0.698165604099034,0.0,0.0,0.0,0.330504165525873,0.0,0.0,0.187742011186295,0.0,0.0723589001447178,0.0,0.0,0.61602847420503,0.0,1.08733914812062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254233973481441,0.0488911487464309,12.2775452732037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0997379434427191,0.283568662729299,0.0,0.0,0.0,0.33245981147573,0.0,0.674697852700747,9.46532639730903,0.0,0.0,0.0,0.0,0.0,0.0,0.0156451675988579,0.0,0.0,0.0,0.0,0.545625220010169,0.0,3.4849610826456,0.0,0.271834787030156,0.0,0.00977822974928619,0.0,0.0,0.0,0.0,0.129072632690578,0.0880040677435757,0.573004263308171,0.131028278640435,0.0,0.0567137325458599,0.0,0.0,0.0,0.0977822974928619,0.0,0.0,3.6218562991356
SRR4457868,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.051587654540603,0.0,1.96566752646091,0.0,0.0818286934092324,3.47594058525305,0.0,0.0,0.0,0.051587654540603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0480298852619408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0667971182069,0.0,1.78066352397047,0.0,0.0,0.0088944231966557,0.0,2.55981499599751,0.0,0.0,0.0,0.0,0.0,0.0,0.282842657653651,0.0373565774259539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604820777372587,0.0,0.0,0.0,0.0142310771146491,0.0,0.0,0.394912389931513,0.0,0.0,0.0800498087699013,0.35933469714489,0.0,0.0160099617539803,0.0,0.0,0.0,0.0,0.0,0.0,0.0320199235079605,0.0,0.0,0.0,0.0,0.978386551632127,0.0213466156719737,0.0,0.0,0.0,0.0925020012452192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136974117228498,0.84319131904296,0.0409143467046162,0.0,0.00355776927866228,0.0,0.434047851996798,0.136974117228498,2.2680779151472,0.0,10.024014942631,0.0,0.382460197456195,0.0,0.0,7.17424175042248,0.0,0.0,0.167215156097127,0.0,0.0,0.0,0.220581695277061,0.0088944231966557,0.0,0.731121586765098,0.00711553855732456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163657386818465,2.14889264431202,0.0213466156719737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506982122209375,0.0,0.0,0.0,0.672418393667171,0.0,0.0,0.172551810015121,0.0,0.0925020012452192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104954193720537,0.0,0.0,0.0,0.00533665391799342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731121586765098,0.0,0.0,0.0,0.0,0.0,0.0,0.0569243084585965,0.0,0.0,0.0,0.0337988081472916,0.0,0.0,0.220581695277061,0.00711553855732456,0.414480120964155,0.0,0.0,1.82513563995375,0.0,0.0,0.0,0.0569243084585965,0.0,0.0,0.0,0.0,0.0,0.0,0.00711553855732456,0.147647425064485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120964155474517,2.91203415458508,0.0,0.0,0.0106733078359868,0.76492039491239,0.0,0.024904384950636,0.658187316552521,0.0,0.0,0.0,0.0088944231966557,0.0,0.0,0.0142310771146491,0.0,0.0,0.0,0.0,0.0195677310326425,0.0,0.0,0.0,0.505203237570044,0.0,2.06528506626345,0.0,0.0,0.0,0.0444721159832785,0.0195677310326425,0.00711553855732456,1.12069732277862,0.0,0.0,0.254380503424353,0.0782709241305701,0.0587031930979276,0.0,0.0213466156719737,0.0,0.0,4.90794271991461
SRR4457869,0,1,0.0,0.0,0.0,0.0,0.0275494742641995,0.0,0.0114789476100831,0.0,4.76146746866247,0.0,0.0,3.60209376004408,0.0,0.0,0.0,0.0229578952201662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114789476100831,1.21676844666881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3984113136508,0.0,1.15019055053033,0.0,0.0,0.126268423710914,0.0,8.87093071307222,0.0,0.0,0.0,0.0,0.0,0.0,0.110197897056798,0.0,0.0,0.0,0.0528031590063823,0.0,0.00459157904403324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199733688415446,0.0,0.0,0.0,0.0,0.0,0.0,0.640525276642637,0.0,0.0,0.309931585472244,0.137747371320997,0.0,0.0872400018366316,0.206621056981496,0.0,0.00688736856604986,0.0,0.0,0.0,0.0275494742641995,0.0,0.0,0.0,0.0,0.0,0.406354745396942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160705266541164,0.0,0.0803526332705817,3.01437164240782,0.0,0.0,0.0,0.0,0.174480003673263,0.293861058818128,1.35451581798981,0.0,0.00918315808806649,0.0,0.0,0.0,0.0,11.5156802424354,0.0,0.00459157904403324,0.0252536847421828,0.0,0.0,0.0,0.234170531245695,0.0,0.0,1.23283897332293,0.0,0.0,0.00918315808806649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0964231599246981,0.638229487120621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11575370770008,0.0,0.0,0.365030534000643,0.344368428302493,0.0,0.0,0.15611368749713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103310528490748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174480003673263,0.0,0.0,0.0,0.0,0.0,0.0,0.0252536847421828,0.0,0.0,0.0,0.0,0.0,0.0,0.663483171862804,0.0,0.365030534000643,0.0,0.0,6.54988750631342,0.0,0.0,0.0,0.0252536847421828,0.0,0.0,0.0,0.105606318012765,0.0,0.0,0.0206621056981496,0.151522108453097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.803526332705818,0.0,0.0,0.0,0.585426328114238,0.387988429220809,0.0918315808806649,0.266311584553928,0.0,0.0,0.0,0.0459157904403324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211212636025529,0.0,1.93535056706001,0.0,0.68644106708297,0.0,0.254832636943845,0.0,0.0,0.0,0.0390284218742826,0.0,0.0114789476100831,0.119381055144864,0.0,0.0,0.247945268377795,0.0,0.0,0.0,0.0344368428302493,0.0,0.0,5.73717801551954
SRR4457870,0,1,0.0,0.0,0.0,0.0,0.0183339444648155,0.0,0.0283342778092603,0.0,7.89359645321511,0.0,0.0216673889129638,3.30344344811494,0.0,0.0,0.0,0.0266675555851862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306676889229641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.379812660422,0.0,2.54841828060935,0.0,0.0166672222407414,0.163338777959265,0.0,3.6667888929631,0.0,0.0,0.0,0.0,0.0,0.0,0.0633354445148172,0.0266675555851862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100003333444448,2.96843228107604,0.0,0.0,0.350011667055569,0.036667888929631,0.0,0.0,0.208340278009267,0.0,0.0,0.140004666822227,0.510017000566686,0.0,0.0600020000666689,1.37171239041301,0.0,0.0,0.0,0.0,0.0,0.00666688889629654,0.0,0.0,0.0,0.0,0.00833361112037068,0.575019167305577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333344444814827,2.78509283642788,0.0,0.0,0.0,0.0,1.96006533551118,0.0,1.10337011233708,0.0,0.158338611287043,0.0,0.273342444748158,0.0,0.0,8.53028434281143,0.0,0.0,0.0283342778092603,0.0,0.0,0.0,0.061668722290743,0.00333344444814827,0.0,1.54505150171672,0.0233341111370379,0.0,0.00333344444814827,0.0,0.0,0.0,0.0,0.0,0.0183339444648155,0.0,0.0,0.0,0.0,0.0,0.0,0.163338777959265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993366445548185,0.0,0.0,0.968365612187073,0.368345611520384,0.0,0.0,0.196673222440748,0.0,0.103336777892596,0.0483349444981499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400013333777793,0.0,0.0,0.0,0.00666688889629654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0550018333944465,0.0,0.0,0.0,0.0,0.0,0.0,0.0100003333444448,0.0,0.0,0.0,0.0,0.0,0.0,0.236674555818527,0.0,0.061668722290743,0.0,0.0,1.34504483482783,0.0,0.00500016667222241,0.0,0.0133337777925931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833361112037068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000833361112,0.0,0.0,0.0,0.0,0.0783359445314844,0.0,0.0,0.0,2.28674289142971,0.161672055735191,0.0,0.360012000400013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208340278009267,0.0,2.14340478015934,0.0,0.176672555751858,0.0,0.0,0.0,0.0,0.0,0.00500016667222241,0.0483349444981499,0.0166672222407414,1.57505250175006,0.12500416680556,0.0,0.456681889396313,0.0133337777925931,0.00500016667222241,0.0,0.0200006666888896,0.0,0.0,1.76505883529451
SRR4457871,0,1,0.0,0.0,0.0,0.0,0.0968027436663348,0.0,0.0719106095807058,0.0,3.87210974665339,0.0,0.0,0.475716340303131,0.0,0.0,0.0,0.016594756057086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0774421949330678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5916583692886,0.0,1.92775749529815,0.0,0.0,0.0387210974665339,0.0,5.69200132758048,0.0,0.0,0.0,0.0,0.0,0.0,0.865693107644651,0.0,0.0,0.0,0.0387210974665339,0.0,0.0,0.00829737802854298,0.0,0.0,0.0,0.0,0.0,0.0,0.163181767894679,0.0,0.0,0.0,0.0,0.0,0.0,0.680384998340524,0.0,0.0,0.121694877751964,0.605708596083638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1537780727957,0.448058413541321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93882066600288,0.0,0.0,0.0,0.0,0.154884389866136,0.0,4.89545303684036,0.0,0.0,0.0,0.0,0.0,0.0,9.76877973227127,0.0,0.0,0.019360548733267,0.0,0.0,0.00553158535236199,0.295939816351366,0.0,0.0,3.46830401593097,0.0359553047903529,0.0,0.0553158535236199,0.00829737802854298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11063170704724,0.329129328465538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83062285651068,0.0608474388759819,0.0,0.547626949883837,0.257218718884832,0.0,0.0,0.179776523951765,0.0,0.157650182542317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497842681712579,0.0,0.0,0.597411218055095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02334329018697,0.0,0.0,0.0,0.0,0.0,0.0,0.221263414094479,0.0,0.0,0.0,0.0,0.0,0.0,0.802079876092488,0.011063170704724,0.0940369509901538,0.0,0.0,0.951432680606262,0.0,0.0,0.0,0.011063170704724,0.0,0.0,0.0,0.0,0.0,0.0,0.0442526828188959,2.38134749419184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539329571855294,4.46398937935612,0.0,0.0,0.0,0.0,0.395508352693882,0.0608474388759819,0.019360548733267,0.0,0.0,0.0,0.0,0.0,0.0,0.019360548733267,0.0,0.0,0.0,0.0,0.190839694656489,0.0,1.38566213076668,0.0,1.84201792233654,0.0,0.135523841132869,0.0,0.0,0.0,0.0276579267618099,0.0,0.0359553047903529,0.121694877751964,0.0331895121141719,0.0,0.0525500608474389,0.0,0.0,0.0,0.326363535789357,0.0,0.0,8.22823321163846
SRR4457872,0,1,0.0,0.0,0.0,0.0,0.0274283923043768,0.0,0.170447866462913,0.0,7.23913639747659,0.0,0.0,2.99753144469261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19787625876729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6440186513068,0.0,1.04815642020297,0.0,0.0,0.0489792719721014,0.0,1.62023431683711,0.0,0.0,0.0,0.0,0.0,0.0,0.558363700481956,0.0372242466987971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764076642764782,0.0,0.0,0.0,0.0,0.0,0.0,0.536812820814231,0.0,0.0,0.0411425884565652,0.203753771403942,0.0,0.0,0.276243093922652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.30069354649113,0.421221738960072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764076642764782,1.52619411465068,0.0,0.0,0.0,0.0,0.260569726891579,0.0,1.60847929156381,0.0,0.0,0.0528976137298695,0.0744484933975941,0.0,0.0,7.47619607382156,0.0,0.0,0.0607342972454057,0.0,0.0,0.0,0.0235100505466087,0.0,0.0,1.86121233493985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274283923043768,0.0,0.0,0.0,0.0,0.0,0.0,0.380079150503507,6.97660749970612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88503585282708,0.0235100505466087,0.0,0.621057168606246,0.152815328552956,0.0,0.0,0.350691587320246,0.0,0.0803260060342463,0.0607342972454057,0.0,0.0,0.00391834175776811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19787625876729,0.0,0.0,0.0,0.0,0.0,0.0,0.0195917087888406,0.0,0.0,0.0,0.0,0.0,0.0,0.205712942282826,0.0,0.00979585439442028,0.0,0.0,2.01010932173504,0.0,0.0,0.0,0.914932800438854,0.0,0.0,0.0,0.0,0.0,0.0176325379099565,0.0,0.00587751263665217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673954782336115,0.246855530739391,0.0,0.0,0.0,0.783668351553623,0.0999177148230869,0.0,0.344814074683594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12538693624858,0.0,2.47247364915168,0.0,0.0,0.0,3.87915834019043,0.0,0.0,0.0,0.340895732925826,0.587751263665217,0.0,0.967830414168724,0.139101132400768,0.0,0.0666118098820579,0.0,0.0,0.0,0.0568159554876376,0.0,0.0,3.17385682379217
